matchID,innings,homeScore,awayScore,totalruns,bbbTimestamp,playType_id,playType_outcome,curr_bat_id,curr_bat_name,curr_bat_team,curr_bat_runs,curr_bat_runs,curr_bat_bf,curr_bat_fours,curr_bat_runs,curr_bat_runs,curr_bat_sixes,curr_non_bat_id,curr_non_bat_name,curr_non_bat_team,curr_non_bat_runs,curr_non_bat_runs,curr_non_bat_bf,curr_non_bat_fours,curr_non_bat_runs,curr_non_bat_runs,curr_non_bat_sixes,curr_bowl_id,curr_bowl_name,curr_bowl_team,curr_bowl_maidens,curr_bowl_balls,curr_bowl_wickets,curr_bowl_overs,curr_bowl_conceded,curr_non_bowl_id,curr_non_bowl_name,curr_non_bowl_team,curr_non_bowl_maidens,curr_non_bowl_balls,curr_non_bowl_wickets,curr_non_bowl_overs,curr_non_bowl_conceded,over_ball,over_complete,over_maiden,over_noBall,over_wide,over_legByes,over_byes,over_number,over_runs,over_wickets,over_unique,inns_runRate,inns_byes,inns_balls,inns_noBalls,inns_wickets,inns_legByes,inns_target,inns_session,inns_day,inns_fallOfWickets,inns_trailBy,inns_leadBy,inns_remainingOvers,inns_totalRuns,inns_wides,inns_runs,is_dismissal,is_bowled,dismissal_isKeeper,dismissal_type,dismissal_fielder_id,dismissal_fielder_name,dismissal_minutes,match_date,match_year
1426557,1,378/6,0,0,1734247850000,2,no run,326434,Alex Carey,Australia,33,0,34,4,33,0,0,489889,Pat Cummins,Australia,18,0,28,1,18,0,0,234675,Ravindra Jadeja,India,2,89,0,14.5,66,940973,Mohammed Siraj,India,4,122,0,20.2,84,5,False,0,0,0,0,0,97,1,0,96.05,3.9,0,581,0,6,0,0,3,2,0,0,0,0.0,0,0,378,False,False,,,,,0,2024-12-16,2024
1426557,1,378/6,0,0,1734247878000,2,no run,326434,Alex Carey,Australia,33,0,35,4,33,0,0,489889,Pat Cummins,Australia,18,0,28,1,18,0,0,234675,Ravindra Jadeja,India,2,90,0,15.0,66,940973,Mohammed Siraj,India,4,122,0,20.2,84,6,True,0,0,0,0,0,97,1,0,96.06,3.89,0,582,0,6,0,0,3,2,0,0,0,0.0,0,0,378,False,False,,,,,0,2024-12-16,2024
1426557,1,378/6,0,0,1734247945000,2,no run,489889,Pat Cummins,Australia,18,0,29,1,18,0,0,326434,Alex Carey,Australia,33,0,35,4,33,0,0,940973,Mohammed Siraj,India,4,123,0,20.3,84,234675,Ravindra Jadeja,India,2,90,0,15.0,66,1,False,0,0,0,0,0,98,9,1,97.01,3.89,0,583,0,6,0,0,3,2,0,0,0,0.0,0,0,378,False,False,,,,,0,2024-12-16,2024
1426557,1,378/6,0,0,1734247978000,2,no run,489889,Pat Cummins,Australia,18,0,30,1,18,0,0,326434,Alex Carey,Australia,33,0,35,4,33,0,0,940973,Mohammed Siraj,India,4,124,0,20.4,84,234675,Ravindra Jadeja,India,2,90,0,15.0,66,2,False,0,0,0,0,0,98,9,1,97.02,3.88,0,584,0,6,0,0,3,2,0,0,0,0.0,0,0,378,False,False,,,,,0,2024-12-16,2024
1426557,1,378/6,0,0,1734248009000,2,no run,489889,Pat Cummins,Australia,18,0,31,1,18,0,0,326434,Alex Carey,Australia,33,0,35,4,33,0,0,940973,Mohammed Siraj,India,4,125,0,20.5,84,234675,Ravindra Jadeja,India,2,90,0,15.0,66,3,False,0,0,0,0,0,98,9,1,97.03,3.87,0,585,0,6,0,0,3,2,0,0,0,0.0,0,0,378,False,False,,,,,0,2024-12-16,2024
1426557,1,380/6,0,2,1734248055000,1,run,489889,Pat Cummins,Australia,20,2,32,1,20,2,0,326434,Alex Carey,Australia,33,0,35,4,33,0,0,940973,Mohammed Siraj,India,4,126,0,21.0,86,234675,Ravindra Jadeja,India,2,90,0,15.0,66,4,False,0,0,0,0,0,98,9,1,97.04,3.89,0,586,0,6,0,0,3,2,0,0,0,0.0,2,0,380,False,False,,,,,0,2024-12-16,2024
1426557,1,385/6,0,5,1734248103000,6,wide,489889,Pat Cummins,Australia,20,0,32,1,20,0,0,326434,Alex Carey,Australia,33,0,35,4,33,0,0,940973,Mohammed Siraj,India,4,126,0,21.0,91,234675,Ravindra Jadeja,India,2,90,0,15.0,66,5,False,0,0,5,0,0,98,9,1,97.05,3.94,0,586,0,6,0,0,3,2,0,0,0,0.0,5,5,385,False,False,,,,,0,2024-12-16,2024
1426557,1,385/7,0,0,1734248160000,9,out,489889,Pat Cummins,Australia,20,0,33,1,20,0,0,326434,Alex Carey,Australia,33,0,35,4,33,0,0,940973,Mohammed Siraj,India,4,127,1,21.1,91,234675,Ravindra Jadeja,India,2,90,0,15.0,66,6,False,0,0,0,0,0,98,9,1,97.06,3.93,0,587,0,7,0,0,3,2,7,0,0,0.0,0,0,385,True,True,True,caught,931581,Rishabh Pant,53,2024-12-16,2024
1426557,1,387/7,0,2,1734248282000,1,run,311592,Mitchell Starc,Australia,2,2,1,0,2,2,0,326434,Alex Carey,Australia,33,0,35,4,33,0,0,940973,Mohammed Siraj,India,4,128,1,21.2,93,234675,Ravindra Jadeja,India,2,90,0,15.0,66,7,True,0,0,0,0,0,98,9,1,97.07,3.94,0,588,0,7,0,0,3,2,0,0,0,0.0,2,0,387,False,False,,,,,0,2024-12-16,2024
1426557,1,387/7,0,0,1734248349000,2,no run,326434,Alex Carey,Australia,33,0,36,4,33,0,0,311592,Mitchell Starc,Australia,2,0,1,0,2,0,0,234675,Ravindra Jadeja,India,2,91,0,15.1,66,940973,Mohammed Siraj,India,4,128,1,21.2,93,1,False,0,0,0,0,0,99,10,0,98.01,3.94,0,589,0,7,0,0,3,2,0,0,0,0.0,0,0,387,False,False,,,,,0,2024-12-16,2024
1426557,1,387/7,0,0,1734248361000,2,no run,326434,Alex Carey,Australia,33,0,37,4,33,0,0,311592,Mitchell Starc,Australia,2,0,1,0,2,0,0,234675,Ravindra Jadeja,India,2,92,0,15.2,66,940973,Mohammed Siraj,India,4,128,1,21.2,93,2,False,0,0,0,0,0,99,10,0,98.02,3.93,0,590,0,7,0,0,3,2,0,0,0,0.0,0,0,387,False,False,,,,,0,2024-12-16,2024
1426557,1,387/7,0,0,1734248382000,2,no run,326434,Alex Carey,Australia,33,0,38,4,33,0,0,311592,Mitchell Starc,Australia,2,0,1,0,2,0,0,234675,Ravindra Jadeja,India,2,93,0,15.3,66,940973,Mohammed Siraj,India,4,128,1,21.2,93,3,False,0,0,0,0,0,99,10,0,98.03,3.92,0,591,0,7,0,0,3,2,0,0,0,0.0,0,0,387,False,False,,,,,0,2024-12-16,2024
1426557,1,391/7,0,4,1734248400000,3,four,326434,Alex Carey,Australia,37,4,39,5,37,4,0,311592,Mitchell Starc,Australia,2,0,1,0,2,0,0,234675,Ravindra Jadeja,India,2,94,0,15.4,70,940973,Mohammed Siraj,India,4,128,1,21.2,93,4,False,0,0,0,0,0,99,10,0,98.04,3.96,0,592,0,7,0,0,3,2,0,0,0,0.0,4,0,391,False,False,,,,,0,2024-12-16,2024
1426557,1,391/7,0,0,1734248430000,2,no run,326434,Alex Carey,Australia,37,0,40,5,37,0,0,311592,Mitchell Starc,Australia,2,0,1,0,2,0,0,234675,Ravindra Jadeja,India,2,95,0,15.5,70,940973,Mohammed Siraj,India,4,128,1,21.2,93,5,False,0,0,0,0,0,99,10,0,98.05,3.95,0,593,0,7,0,0,3,2,0,0,0,0.0,0,0,391,False,False,,,,,0,2024-12-16,2024
1426557,1,397/7,0,6,1734248464000,4,six,326434,Alex Carey,Australia,43,6,41,5,43,6,1,311592,Mitchell Starc,Australia,2,0,1,0,2,0,0,234675,Ravindra Jadeja,India,2,96,0,16.0,76,940973,Mohammed Siraj,India,4,128,1,21.2,93,6,True,0,0,0,0,0,99,10,0,98.06,4.01,0,594,0,7,0,0,3,2,0,0,0,0.0,6,0,397,False,False,,,,,0,2024-12-16,2024
1426557,1,397/7,0,0,1734248513000,2,no run,311592,Mitchell Starc,Australia,2,0,2,0,2,0,0,326434,Alex Carey,Australia,43,0,41,5,43,0,1,940973,Mohammed Siraj,India,4,129,1,21.3,93,234675,Ravindra Jadeja,India,2,96,0,16.0,76,1,False,0,0,0,0,0,100,4,0,99.01,4.0,0,595,0,7,0,0,3,2,0,0,0,0.0,0,0,397,False,False,,,,,0,2024-12-16,2024
1426557,1,399/7,0,2,1734248546000,1,run,311592,Mitchell Starc,Australia,4,2,3,0,4,2,0,326434,Alex Carey,Australia,43,0,41,5,43,0,1,940973,Mohammed Siraj,India,4,130,1,21.4,95,234675,Ravindra Jadeja,India,2,96,0,16.0,76,2,False,0,0,0,0,0,100,4,0,99.02,4.01,0,596,0,7,0,0,3,2,0,0,0,0.0,2,0,399,False,False,,,,,0,2024-12-16,2024
1426557,1,399/7,0,0,1734248586000,2,no run,311592,Mitchell Starc,Australia,4,0,4,0,4,0,0,326434,Alex Carey,Australia,43,0,41,5,43,0,1,940973,Mohammed Siraj,India,4,131,1,21.5,95,234675,Ravindra Jadeja,India,2,96,0,16.0,76,3,False,0,0,0,0,0,100,4,0,99.03,4.01,0,597,0,7,0,0,3,2,0,0,0,0.0,0,0,399,False,False,,,,,0,2024-12-16,2024
1426557,1,400/7,0,1,1734248633000,1,run,311592,Mitchell Starc,Australia,5,1,5,0,5,1,0,326434,Alex Carey,Australia,43,0,41,5,43,0,1,940973,Mohammed Siraj,India,4,132,1,22.0,96,234675,Ravindra Jadeja,India,2,96,0,16.0,76,4,False,0,0,0,0,0,100,4,0,99.04,4.01,0,598,0,7,0,0,3,2,0,0,0,0.0,1,0,400,False,False,,,,,0,2024-12-16,2024
1426557,1,400/7,0,0,1734248676000,2,no run,326434,Alex Carey,Australia,43,0,42,5,43,0,1,311592,Mitchell Starc,Australia,5,0,5,0,5,0,0,940973,Mohammed Siraj,India,4,133,1,22.1,96,234675,Ravindra Jadeja,India,2,96,0,16.0,76,5,False,0,0,0,0,0,100,4,0,99.05,4.0,0,599,0,7,0,0,3,2,0,0,0,0.0,0,0,400,False,False,,,,,0,2024-12-16,2024
1426557,1,401/7,0,1,1734248723000,1,run,326434,Alex Carey,Australia,44,1,43,5,44,1,1,311592,Mitchell Starc,Australia,5,0,5,0,5,0,0,940973,Mohammed Siraj,India,4,134,1,22.2,97,234675,Ravindra Jadeja,India,2,96,0,16.0,76,6,True,0,0,0,0,0,100,4,0,99.06,4.01,0,600,0,7,0,0,3,2,0,0,0,0.0,1,0,401,False,False,,,,,0,2024-12-16,2024
1426557,1,402/7,0,1,1734248794000,1,run,326434,Alex Carey,Australia,45,1,44,5,45,1,1,311592,Mitchell Starc,Australia,5,0,5,0,5,0,0,1176959,Akash Deep,India,5,143,0,23.5,76,940973,Mohammed Siraj,India,4,134,1,22.2,97,1,False,0,0,0,0,0,101,4,0,100.01,4.01,0,601,0,7,0,0,3,2,0,0,0,0.0,1,0,402,False,False,,,,,0,2024-12-16,2024
1426557,1,403/7,0,1,1734248847000,1,run,311592,Mitchell Starc,Australia,6,1,6,0,6,1,0,326434,Alex Carey,Australia,45,0,44,5,45,0,1,1176959,Akash Deep,India,5,144,0,24.0,77,940973,Mohammed Siraj,India,4,134,1,22.2,97,2,False,0,0,0,0,0,101,4,0,100.02,4.01,0,602,0,7,0,0,3,2,0,0,0,0.0,1,0,403,False,False,,,,,0,2024-12-16,2024
1426557,1,403/7,0,0,1734248887000,2,no run,326434,Alex Carey,Australia,45,0,45,5,45,0,1,311592,Mitchell Starc,Australia,6,0,6,0,6,0,0,1176959,Akash Deep,India,5,145,0,24.1,77,940973,Mohammed Siraj,India,4,134,1,22.2,97,3,False,0,0,0,0,0,101,4,0,100.03,4.0,0,603,0,7,0,0,3,2,0,0,0,0.0,0,0,403,False,False,,,,,0,2024-12-16,2024
1426557,1,404/7,0,1,1734248925000,8,leg bye,326434,Alex Carey,Australia,45,0,46,5,45,0,1,311592,Mitchell Starc,Australia,6,0,6,0,6,0,0,1176959,Akash Deep,India,5,146,0,24.2,77,940973,Mohammed Siraj,India,4,134,1,22.2,97,4,False,0,0,0,1,0,101,4,0,100.04,4.01,0,604,0,7,1,0,3,2,0,0,0,0.0,1,0,404,False,False,,,,,0,2024-12-16,2024
1426557,1,405/7,0,1,1734248964000,1,run,311592,Mitchell Starc,Australia,7,1,7,0,7,1,0,326434,Alex Carey,Australia,45,0,46,5,45,0,1,1176959,Akash Deep,India,5,147,0,24.3,78,940973,Mohammed Siraj,India,4,134,1,22.2,97,5,False,0,0,0,0,0,101,4,0,100.05,4.01,0,605,0,7,0,0,3,2,0,0,0,0.0,1,0,405,False,False,,,,,0,2024-12-16,2024
1426557,1,405/7,0,0,1734249021000,2,no run,326434,Alex Carey,Australia,45,0,47,5,45,0,1,311592,Mitchell Starc,Australia,7,0,7,0,7,0,0,1176959,Akash Deep,India,5,148,0,24.4,78,940973,Mohammed Siraj,India,4,134,1,22.2,97,6,True,0,0,0,0,0,101,4,0,100.06,4.0,0,606,0,7,0,0,3,2,0,0,0,0.0,0,0,405,False,False,,,,,0,2024-12-16,2024
1426557,1,405/7,0,0,1734306974000,2,no run,311592,Mitchell Starc,Australia,7,0,8,0,7,0,0,326434,Alex Carey,Australia,45,0,47,5,45,0,1,625383,Jasprit Bumrah,India,7,151,5,25.1,72,1176959,Akash Deep,India,5,148,0,24.4,78,1,False,1,0,0,0,0,102,0,0,101.01,4.0,0,607,0,7,0,0,1,3,0,0,0,0.0,0,0,405,False,False,,,,,0,2024-12-17,2024
1426557,1,405/7,0,0,1734307013000,2,no run,311592,Mitchell Starc,Australia,7,0,9,0,7,0,0,326434,Alex Carey,Australia,45,0,47,5,45,0,1,625383,Jasprit Bumrah,India,7,152,5,25.2,72,1176959,Akash Deep,India,5,148,0,24.4,78,2,False,1,0,0,0,0,102,0,0,101.02,3.99,0,608,0,7,0,0,1,3,0,0,0,0.0,0,0,405,False,False,,,,,0,2024-12-17,2024
1426557,1,405/7,0,0,1734307044000,2,no run,311592,Mitchell Starc,Australia,7,0,10,0,7,0,0,326434,Alex Carey,Australia,45,0,47,5,45,0,1,625383,Jasprit Bumrah,India,7,153,5,25.3,72,1176959,Akash Deep,India,5,148,0,24.4,78,3,False,1,0,0,0,0,102,0,0,101.03,3.99,0,609,0,7,0,0,1,3,0,0,0,0.0,0,0,405,False,False,,,,,0,2024-12-17,2024
1426557,1,405/7,0,0,1734307082000,2,no run,311592,Mitchell Starc,Australia,7,0,11,0,7,0,0,326434,Alex Carey,Australia,45,0,47,5,45,0,1,625383,Jasprit Bumrah,India,7,154,5,25.4,72,1176959,Akash Deep,India,5,148,0,24.4,78,4,False,1,0,0,0,0,102,0,0,101.04,3.98,0,610,0,7,0,0,1,3,0,0,0,0.0,0,0,405,False,False,,,,,0,2024-12-17,2024
1426557,1,405/7,0,0,1734307111000,2,no run,311592,Mitchell Starc,Australia,7,0,12,0,7,0,0,326434,Alex Carey,Australia,45,0,47,5,45,0,1,625383,Jasprit Bumrah,India,7,155,5,25.5,72,1176959,Akash Deep,India,5,148,0,24.4,78,5,False,1,0,0,0,0,102,0,0,101.05,3.97,0,611,0,7,0,0,1,3,0,0,0,0.0,0,0,405,False,False,,,,,0,2024-12-17,2024
1426557,1,405/7,0,0,1734307144000,2,no run,311592,Mitchell Starc,Australia,7,0,13,0,7,0,0,326434,Alex Carey,Australia,45,0,47,5,45,0,1,625383,Jasprit Bumrah,India,8,156,5,26.0,72,1176959,Akash Deep,India,5,148,0,24.4,78,6,True,1,0,0,0,0,102,0,0,101.06,3.97,0,612,0,7,0,0,1,3,0,0,0,0.0,0,0,405,False,False,,,,,0,2024-12-17,2024
1426557,1,405/7,0,0,1734307200000,2,no run,326434,Alex Carey,Australia,45,0,48,5,45,0,1,311592,Mitchell Starc,Australia,7,0,13,0,7,0,0,234675,Ravindra Jadeja,India,2,97,0,16.1,76,625383,Jasprit Bumrah,India,8,156,5,26.0,72,1,False,0,0,0,0,0,103,6,0,102.01,3.96,0,613,0,7,0,0,1,3,0,0,0,0.0,0,0,405,False,False,,,,,0,2024-12-17,2024
1426557,1,407/7,0,2,1734307218000,1,run,326434,Alex Carey,Australia,47,2,49,5,47,2,1,311592,Mitchell Starc,Australia,7,0,13,0,7,0,0,234675,Ravindra Jadeja,India,2,98,0,16.2,78,625383,Jasprit Bumrah,India,8,156,5,26.0,72,2,False,0,0,0,0,0,103,6,0,102.02,3.97,0,614,0,7,0,0,1,3,0,0,0,0.0,2,0,407,False,False,,,,,0,2024-12-17,2024
1426557,1,407/7,0,0,1734307248000,2,no run,326434,Alex Carey,Australia,47,0,50,5,47,0,1,311592,Mitchell Starc,Australia,7,0,13,0,7,0,0,234675,Ravindra Jadeja,India,2,99,0,16.3,78,625383,Jasprit Bumrah,India,8,156,5,26.0,72,3,False,0,0,0,0,0,103,6,0,102.03,3.97,0,615,0,7,0,0,1,3,0,0,0,0.0,0,0,407,False,False,,,,,0,2024-12-17,2024
1426557,1,407/7,0,0,1734307264000,2,no run,326434,Alex Carey,Australia,47,0,51,5,47,0,1,311592,Mitchell Starc,Australia,7,0,13,0,7,0,0,234675,Ravindra Jadeja,India,2,100,0,16.4,78,625383,Jasprit Bumrah,India,8,156,5,26.0,72,4,False,0,0,0,0,0,103,6,0,102.04,3.96,0,616,0,7,0,0,1,3,0,0,0,0.0,0,0,407,False,False,,,,,0,2024-12-17,2024
1426557,1,407/7,0,0,1734307278000,2,no run,326434,Alex Carey,Australia,47,0,52,5,47,0,1,311592,Mitchell Starc,Australia,7,0,13,0,7,0,0,234675,Ravindra Jadeja,India,2,101,0,16.5,78,625383,Jasprit Bumrah,India,8,156,5,26.0,72,5,False,0,0,0,0,0,103,6,0,102.05,3.95,0,617,0,7,0,0,1,3,0,0,0,0.0,0,0,407,False,False,,,,,0,2024-12-17,2024
1426557,1,411/7,0,4,1734307296000,3,four,326434,Alex Carey,Australia,51,4,53,6,51,4,1,311592,Mitchell Starc,Australia,7,0,13,0,7,0,0,234675,Ravindra Jadeja,India,2,102,0,17.0,82,625383,Jasprit Bumrah,India,8,156,5,26.0,72,6,True,0,0,0,0,0,103,6,0,102.06,3.99,0,618,0,7,0,0,1,3,0,0,0,0.0,4,0,411,False,False,,,,,0,2024-12-17,2024
1426557,1,411/7,0,0,1734307354000,2,no run,311592,Mitchell Starc,Australia,7,0,14,0,7,0,0,326434,Alex Carey,Australia,51,0,53,6,51,0,1,625383,Jasprit Bumrah,India,8,157,5,26.1,72,234675,Ravindra Jadeja,India,2,102,0,17.0,82,1,False,1,0,0,0,0,104,0,0,103.01,3.98,0,619,0,7,0,0,1,3,0,0,0,0.0,0,0,411,False,False,,,,,0,2024-12-17,2024
1426557,1,411/7,0,0,1734307384000,2,no run,311592,Mitchell Starc,Australia,7,0,15,0,7,0,0,326434,Alex Carey,Australia,51,0,53,6,51,0,1,625383,Jasprit Bumrah,India,8,158,5,26.2,72,234675,Ravindra Jadeja,India,2,102,0,17.0,82,2,False,1,0,0,0,0,104,0,0,103.02,3.97,0,620,0,7,0,0,1,3,0,0,0,0.0,0,0,411,False,False,,,,,0,2024-12-17,2024
1426557,1,411/7,0,0,1734307417000,2,no run,311592,Mitchell Starc,Australia,7,0,16,0,7,0,0,326434,Alex Carey,Australia,51,0,53,6,51,0,1,625383,Jasprit Bumrah,India,8,159,5,26.3,72,234675,Ravindra Jadeja,India,2,102,0,17.0,82,3,False,1,0,0,0,0,104,0,0,103.03,3.97,0,621,0,7,0,0,1,3,0,0,0,0.0,0,0,411,False,False,,,,,0,2024-12-17,2024
1426557,1,411/7,0,0,1734307457000,2,no run,311592,Mitchell Starc,Australia,7,0,17,0,7,0,0,326434,Alex Carey,Australia,51,0,53,6,51,0,1,625383,Jasprit Bumrah,India,8,160,5,26.4,72,234675,Ravindra Jadeja,India,2,102,0,17.0,82,4,False,1,0,0,0,0,104,0,0,103.04,3.96,0,622,0,7,0,0,1,3,0,0,0,0.0,0,0,411,False,False,,,,,0,2024-12-17,2024
1426557,1,411/7,0,0,1734307488000,2,no run,311592,Mitchell Starc,Australia,7,0,18,0,7,0,0,326434,Alex Carey,Australia,51,0,53,6,51,0,1,625383,Jasprit Bumrah,India,8,161,5,26.5,72,234675,Ravindra Jadeja,India,2,102,0,17.0,82,5,False,1,0,0,0,0,104,0,0,103.05,3.95,0,623,0,7,0,0,1,3,0,0,0,0.0,0,0,411,False,False,,,,,0,2024-12-17,2024
1426557,1,411/7,0,0,1734307529000,2,no run,311592,Mitchell Starc,Australia,7,0,19,0,7,0,0,326434,Alex Carey,Australia,51,0,53,6,51,0,1,625383,Jasprit Bumrah,India,9,162,5,27.0,72,234675,Ravindra Jadeja,India,2,102,0,17.0,82,6,True,1,0,0,0,0,104,0,0,103.06,3.95,0,624,0,7,0,0,1,3,0,0,0,0.0,0,0,411,False,False,,,,,0,2024-12-17,2024
1426557,1,412/7,0,1,1734307572000,1,run,326434,Alex Carey,Australia,52,1,54,6,52,1,1,311592,Mitchell Starc,Australia,7,0,19,0,7,0,0,234675,Ravindra Jadeja,India,2,103,0,17.1,83,625383,Jasprit Bumrah,India,9,162,5,27.0,72,1,False,0,0,0,0,0,105,8,0,104.01,3.95,0,625,0,7,0,0,1,3,0,0,0,0.0,1,0,412,False,False,,,,,0,2024-12-17,2024
1426557,1,412/7,0,0,1734307597000,2,no run,311592,Mitchell Starc,Australia,7,0,20,0,7,0,0,326434,Alex Carey,Australia,52,0,54,6,52,0,1,234675,Ravindra Jadeja,India,2,104,0,17.2,83,625383,Jasprit Bumrah,India,9,162,5,27.0,72,2,False,0,0,0,0,0,105,8,0,104.02,3.94,0,626,0,7,0,0,1,3,0,0,0,0.0,0,0,412,False,False,,,,,0,2024-12-17,2024
1426557,1,412/7,0,0,1734307609000,2,no run,311592,Mitchell Starc,Australia,7,0,21,0,7,0,0,326434,Alex Carey,Australia,52,0,54,6,52,0,1,234675,Ravindra Jadeja,India,2,105,0,17.3,83,625383,Jasprit Bumrah,India,9,162,5,27.0,72,3,False,0,0,0,0,0,105,8,0,104.03,3.94,0,627,0,7,0,0,1,3,0,0,0,0.0,0,0,412,False,False,,,,,0,2024-12-17,2024
1426557,1,412/7,0,0,1734307622000,2,no run,311592,Mitchell Starc,Australia,7,0,22,0,7,0,0,326434,Alex Carey,Australia,52,0,54,6,52,0,1,234675,Ravindra Jadeja,India,2,106,0,17.4,83,625383,Jasprit Bumrah,India,9,162,5,27.0,72,4,False,0,0,0,0,0,105,8,0,104.04,3.93,0,628,0,7,0,0,1,3,0,0,0,0.0,0,0,412,False,False,,,,,0,2024-12-17,2024
1426557,1,418/7,0,6,1734307650000,4,six,311592,Mitchell Starc,Australia,13,6,23,0,13,6,1,326434,Alex Carey,Australia,52,0,54,6,52,0,1,234675,Ravindra Jadeja,India,2,107,0,17.5,89,625383,Jasprit Bumrah,India,9,162,5,27.0,72,5,False,0,0,0,0,0,105,8,0,104.05,3.98,0,629,0,7,0,0,1,3,0,0,0,0.0,6,0,418,False,False,,,,,0,2024-12-17,2024
1426557,1,419/7,0,1,1734307665000,1,run,311592,Mitchell Starc,Australia,14,1,24,0,14,1,1,326434,Alex Carey,Australia,52,0,54,6,52,0,1,234675,Ravindra Jadeja,India,2,108,0,18.0,90,625383,Jasprit Bumrah,India,9,162,5,27.0,72,6,True,0,0,0,0,0,105,8,0,104.06,3.99,0,630,0,7,0,0,1,3,0,0,0,0.0,1,0,419,False,False,,,,,0,2024-12-17,2024
1426557,1,419/7,0,0,1734307715000,2,no run,311592,Mitchell Starc,Australia,14,0,25,0,14,0,1,326434,Alex Carey,Australia,52,0,54,6,52,0,1,625383,Jasprit Bumrah,India,9,163,5,27.1,72,234675,Ravindra Jadeja,India,2,108,0,18.0,90,1,False,0,0,0,0,0,106,4,1,105.01,3.98,0,631,0,7,0,0,1,3,0,0,0,0.0,0,0,419,False,False,,,,,0,2024-12-17,2024
1426557,1,423/7,0,4,1734307754000,3,four,311592,Mitchell Starc,Australia,18,4,26,1,18,4,1,326434,Alex Carey,Australia,52,0,54,6,52,0,1,625383,Jasprit Bumrah,India,9,164,5,27.2,76,234675,Ravindra Jadeja,India,2,108,0,18.0,90,2,False,0,0,0,0,0,106,4,1,105.02,4.01,0,632,0,7,0,0,1,3,0,0,0,0.0,4,0,423,False,False,,,,,0,2024-12-17,2024
1426557,1,423/7,0,0,1734307790000,2,no run,311592,Mitchell Starc,Australia,18,0,27,1,18,0,1,326434,Alex Carey,Australia,52,0,54,6,52,0,1,625383,Jasprit Bumrah,India,9,165,5,27.3,76,234675,Ravindra Jadeja,India,2,108,0,18.0,90,3,False,0,0,0,0,0,106,4,1,105.03,4.0,0,633,0,7,0,0,1,3,0,0,0,0.0,0,0,423,False,False,,,,,0,2024-12-17,2024
1426557,1,423/7,0,0,1734307829000,2,no run,311592,Mitchell Starc,Australia,18,0,28,1,18,0,1,326434,Alex Carey,Australia,52,0,54,6,52,0,1,625383,Jasprit Bumrah,India,9,166,5,27.4,76,234675,Ravindra Jadeja,India,2,108,0,18.0,90,4,False,0,0,0,0,0,106,4,1,105.04,4.0,0,634,0,7,0,0,1,3,0,0,0,0.0,0,0,423,False,False,,,,,0,2024-12-17,2024
1426557,1,423/7,0,0,1734307861000,2,no run,311592,Mitchell Starc,Australia,18,0,29,1,18,0,1,326434,Alex Carey,Australia,52,0,54,6,52,0,1,625383,Jasprit Bumrah,India,9,167,5,27.5,76,234675,Ravindra Jadeja,India,2,108,0,18.0,90,5,False,0,0,0,0,0,106,4,1,105.05,3.99,0,635,0,7,0,0,1,3,0,0,0,0.0,0,0,423,False,False,,,,,0,2024-12-17,2024
1426557,1,423/8,0,0,1734307921000,9,out,311592,Mitchell Starc,Australia,18,0,30,1,18,0,1,326434,Alex Carey,Australia,52,0,54,6,52,0,1,625383,Jasprit Bumrah,India,9,168,6,28.0,76,234675,Ravindra Jadeja,India,2,108,0,18.0,90,6,True,0,0,0,0,0,106,4,1,105.06,3.99,0,636,0,8,0,0,1,3,8,0,0,0.0,0,0,423,True,True,True,caught,931581,Rishabh Pant,29,2024-12-17,2024
1426557,1,424/8,0,1,1734307981000,1,run,326434,Alex Carey,Australia,53,1,55,6,53,1,1,272279,Nathan Lyon,Australia,0,0,0,0,0,0,0,234675,Ravindra Jadeja,India,2,109,0,18.1,91,625383,Jasprit Bumrah,India,9,168,6,28.0,76,1,False,0,0,0,0,0,107,1,0,106.01,3.99,0,637,0,8,0,0,1,3,0,0,0,0.0,1,0,424,False,False,,,,,0,2024-12-17,2024
1426557,1,424/8,0,0,1734308002000,2,no run,272279,Nathan Lyon,Australia,0,0,1,0,0,0,0,326434,Alex Carey,Australia,53,0,55,6,53,0,1,234675,Ravindra Jadeja,India,2,110,0,18.2,91,625383,Jasprit Bumrah,India,9,168,6,28.0,76,2,False,0,0,0,0,0,107,1,0,106.02,3.98,0,638,0,8,0,0,1,3,0,0,0,0.0,0,0,424,False,False,,,,,0,2024-12-17,2024
1426557,1,424/8,0,0,1734308018000,2,no run,272279,Nathan Lyon,Australia,0,0,2,0,0,0,0,326434,Alex Carey,Australia,53,0,55,6,53,0,1,234675,Ravindra Jadeja,India,2,111,0,18.3,91,625383,Jasprit Bumrah,India,9,168,6,28.0,76,3,False,0,0,0,0,0,107,1,0,106.03,3.98,0,639,0,8,0,0,1,3,0,0,0,0.0,0,0,424,False,False,,,,,0,2024-12-17,2024
1426557,1,424/8,0,0,1734308029000,2,no run,272279,Nathan Lyon,Australia,0,0,3,0,0,0,0,326434,Alex Carey,Australia,53,0,55,6,53,0,1,234675,Ravindra Jadeja,India,2,112,0,18.4,91,625383,Jasprit Bumrah,India,9,168,6,28.0,76,4,False,0,0,0,0,0,107,1,0,106.04,3.97,0,640,0,8,0,0,1,3,0,0,0,0.0,0,0,424,False,False,,,,,0,2024-12-17,2024
