id,name,startDateTime,endDateTime,gameTypeId,gameType,isLive,isCompleted,isDuckworthLewis,matchDay,numberOfDays,resultText,resultTypeId,resultType,gameStatusId,gameStatus,tossResult,tossDecision,ticketUrl,isWomensMatch,oversRemaining,channels,innings,isInProgress,totalOvers,streamCount,legacyFixtureId,year,competition_id,competition_name,competition_legacyCompetitionId,homeTeam_id,homeTeam_name,homeTeam_shortName,awayTeam_id,awayTeam_name,awayTeam_shortName,venue_id,venue_name,venue_latitude,venue_longitude,venue_location,venue_state
17697,Match 6,2023-12-12T08:15:00Z,2023-12-12T11:33:12Z,6,T20 Domestic,False,True,False,1.0,1.0,Brisbane Heat win by 20 runs,AwayWin,Away Win,Result,Result,Sydney Thunder won the toss and elected to bowl.,Field,https://premier.ticketek.com.au/shows/Show.aspx?sh=MOVBBL0123,False,,"[{'id': 77, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/c9c5adcf-0a55-434f-a40a-0c72e7e07336/kayo.png', 'channelName': 'Kayo', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 78, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/96d65d2e-1959-4efa-a4e8-951009b8404d/foxtel.png', 'channelName': 'Foxtel', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 82, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/adc877f4-c362-45d3-8512-33d8c346fc47/channel-seven.png', 'channelName': 'Channel 7', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}]","[{'id': 32090, 'fixtureId': 17697, 'inningNumber': 1, 'battingTeamId': 103, 'bowlingTeamId': 107, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 5, 'noBalls': 0, 'penalties': 0, 'totalExtras': 7, 'wideBalls': 2, 'oversBowled': '20.0', 'runsScored': 151, 'currentRunRate': 7.55, 'numberOfWicketsFallen': 7, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32100, 'fixtureId': 17697, 'inningNumber': 2, 'battingTeamId': 107, 'bowlingTeamId': 103, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 1, 'noBalls': 0, 'penalties': 0, 'totalExtras': 3, 'wideBalls': 2, 'oversBowled': '19.0', 'runsScored': 131, 'requiredRunRate': 21, 'currentRunRate': 6.89, 'numberOfWicketsFallen': 10, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,57984,2023,2407,KFC BBL|13,3240,107.0,Sydney Thunder Men,THU,103.0,Brisbane Heat Men,HEA,36.0,Manuka Oval,-35.3179,149.1347,Canberra,ACT
17898,2nd T20I,2023-12-12T15:00:00Z,2023-12-12T18:55:27Z,3,T20 International,False,True,True,1.0,1.0,South Africa win by 5 wickets (DLS Method),HomeWin,Home Win,Result,Result,South Africa won the toss and elected to bowl.,Field,,False,,"[{'id': 77, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/c9c5adcf-0a55-434f-a40a-0c72e7e07336/kayo.png', 'channelName': 'Kayo', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 78, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/96d65d2e-1959-4efa-a4e8-951009b8404d/foxtel.png', 'channelName': 'Foxtel', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}]","[{'id': 32086, 'fixtureId': 17898, 'inningNumber': 1, 'battingTeamId': 3, 'bowlingTeamId': 21, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 1, 'noBalls': 1, 'penalties': 0, 'totalExtras': 7, 'wideBalls': 5, 'oversBowled': '19.3', 'runsScored': 180, 'currentRunRate': 9.23, 'numberOfWicketsFallen': 7, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32142, 'fixtureId': 17898, 'inningNumber': 2, 'battingTeamId': 21, 'bowlingTeamId': 3, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 4, 'legByesRuns': 4, 'noBalls': 1, 'penalties': 0, 'totalExtras': 11, 'wideBalls': 2, 'oversBowled': '13.5', 'runsScored': 154, 'currentRunRate': 11.13, 'numberOfWicketsFallen': 5, 'day': 0, 'duckworthLewisOvers': '15', 'duckworthLewisTarget': 152}]",False,20.0,0,58539,2023,2414,South Africa v India T20Is - Men,3273,21.0,South Africa Men,SA,3.0,India Men,IND,504.0,St George's Park,-33.9664,25.6103,Gqeberha,
16778,1st T20I,2023-12-12T22:00:00Z,2023-12-13T02:04:19Z,3,T20 International,False,True,False,1.0,1.0,West Indies win by 4 wickets,HomeWin,Home Win,Result,Result,West Indies won the toss and elected to bowl.,Field,,False,,[],"[{'id': 32081, 'fixtureId': 16778, 'inningNumber': 1, 'battingTeamId': 1, 'bowlingTeamId': 24, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 1, 'noBalls': 2, 'penalties': 0, 'totalExtras': 16, 'wideBalls': 13, 'oversBowled': '19.3', 'runsScored': 171, 'currentRunRate': 8.77, 'numberOfWicketsFallen': 10, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32143, 'fixtureId': 16778, 'inningNumber': 2, 'battingTeamId': 24, 'bowlingTeamId': 1, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 1, 'noBalls': 0, 'penalties': 0, 'totalExtras': 5, 'wideBalls': 4, 'oversBowled': '18.1', 'runsScored': 172, 'currentRunRate': 9.47, 'numberOfWicketsFallen': 6, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,57463,2023,2342,West Indies v England T20Is - Men,3190,24.0,West Indies Men,WI,1.0,England Men,ENG,474.0,Kensington Oval,13.1051,-59.6226,Bridgetown,
18765,1st ODI,2023-12-13T07:15:00Z,2023-12-13T12:40:55Z,2,ODI,False,True,False,1.0,1.0,No Result,NoResult,No Result,Result,Result,Ireland won the toss and elected to bowl.,Field,,False,,[],"[{'id': 32083, 'fixtureId': 18765, 'inningNumber': 1, 'battingTeamId': 22, 'bowlingTeamId': 5, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 4, 'noBalls': 0, 'penalties': 0, 'totalExtras': 6, 'wideBalls': 2, 'oversBowled': '25.3', 'runsScored': 121, 'currentRunRate': 4.75, 'numberOfWicketsFallen': 6, 'day': 1, 'duckworthLewisOvers': ''}]",False,50.0,0,59428,2023,2485,Zimbabwe v Ireland ODIs - Men,3324,22.0,Zimbabwe Men,ZIM,5.0,Ireland Men,IRE,604.0,Harare Sports Club,-17.814,31.0509,Harare,
17698,Match 7,2023-12-13T08:15:00Z,2023-12-13T10:58:12Z,6,T20 Domestic,False,True,False,1.0,1.0,Perth Scorchers win by 7 wickets with 37 balls remaining,AwayWin,Away Win,Result,Result,Perth Scorchers won the toss and elected to bowl.,Field,https://premier.ticketek.com.au/shows/Show.aspx?sh=MCGDOM0123,False,,"[{'id': 77, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/c9c5adcf-0a55-434f-a40a-0c72e7e07336/kayo.png', 'channelName': 'Kayo', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 78, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/96d65d2e-1959-4efa-a4e8-951009b8404d/foxtel.png', 'channelName': 'Foxtel', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 81, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2024/11/21/7a10b987-3a59-4b51-82f1-af0dcd767a6c/SEN-Square.png', 'channelName': 'SEN', 'channelURL': '', 'channelType': 'RadioChannel', 'registrationUrl': '', 'order': 99}, {'id': 82, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/adc877f4-c362-45d3-8512-33d8c346fc47/channel-seven.png', 'channelName': 'Channel 7', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}]","[{'id': 32092, 'fixtureId': 17698, 'inningNumber': 1, 'battingTeamId': 108, 'bowlingTeamId': 106, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 1, 'noBalls': 0, 'penalties': 0, 'totalExtras': 2, 'wideBalls': 1, 'oversBowled': '19.1', 'runsScored': 101, 'currentRunRate': 5.27, 'numberOfWicketsFallen': 10, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32144, 'fixtureId': 17698, 'inningNumber': 2, 'battingTeamId': 106, 'bowlingTeamId': 108, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 0, 'noBalls': 0, 'penalties': 0, 'totalExtras': 1, 'wideBalls': 1, 'oversBowled': '13.5', 'runsScored': 102, 'currentRunRate': 7.37, 'numberOfWicketsFallen': 3, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,57985,2023,2407,KFC BBL|13,3240,108.0,Melbourne Stars Men,STA,106.0,Perth Scorchers Men,SCO,4.0,MCG,-37.8199,144.9836,Melbourne,VIC
17835,,2023-12-13T23:00:00Z,2023-12-14T04:12:00Z,5,One Day Domestic,False,True,False,1.0,1.0,Queensland Fire win by 9 wickets with 20.5 overs remaining,AwayWin,Away Win,Result,Result,ACT Meteors won the toss and elected to bat.,Bat,,True,,"[{'id': 76, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/09/04/282facc0-1c35-4556-b77a-629171d6dd7a/CCAU-ProfilePicture.png', 'channelName': 'Cricket.com.au', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 77, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/c9c5adcf-0a55-434f-a40a-0c72e7e07336/kayo.png', 'channelName': 'Kayo', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}]","[{'id': 32146, 'fixtureId': 17835, 'inningNumber': 1, 'battingTeamId': 92, 'bowlingTeamId': 89, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 4, 'noBalls': 0, 'penalties': 0, 'totalExtras': 19, 'wideBalls': 15, 'oversBowled': '42.5', 'runsScored': 157, 'currentRunRate': 3.67, 'numberOfWicketsFallen': 10, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32149, 'fixtureId': 17835, 'inningNumber': 2, 'battingTeamId': 89, 'bowlingTeamId': 92, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 1, 'legByesRuns': 0, 'noBalls': 1, 'penalties': 0, 'totalExtras': 21, 'wideBalls': 19, 'oversBowled': '29.1', 'runsScored': 158, 'currentRunRate': 5.42, 'numberOfWicketsFallen': 1, 'day': 0, 'duckworthLewisOvers': ''}]",False,50.0,0,58508,2023,2410,WNCL 2023-24,3272,92.0,ACT Meteors,ACT,89.0,Queensland Fire,QLD,494.0,EPC Solar Park,-35.34,149.0863,Canberra,ACT
17840,,2023-12-13T23:30:00Z,2023-12-14T06:33:45Z,5,One Day Domestic,False,True,False,1.0,1.0,Tasmania Women win by 2 wickets with 10 balls remaining,HomeWin,Home Win,Result,Result,Tasmania Women won the toss and elected to bowl.,Field,,True,,"[{'id': 76, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/09/04/282facc0-1c35-4556-b77a-629171d6dd7a/CCAU-ProfilePicture.png', 'channelName': 'Cricket.com.au', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 77, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/c9c5adcf-0a55-434f-a40a-0c72e7e07336/kayo.png', 'channelName': 'Kayo', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}]","[{'id': 32147, 'fixtureId': 17840, 'inningNumber': 1, 'battingTeamId': 93, 'bowlingTeamId': 91, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 2, 'noBalls': 0, 'penalties': 0, 'totalExtras': 7, 'wideBalls': 5, 'oversBowled': '50.0', 'runsScored': 223, 'currentRunRate': 4.46, 'numberOfWicketsFallen': 9, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32150, 'fixtureId': 17840, 'inningNumber': 2, 'battingTeamId': 91, 'bowlingTeamId': 93, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 1, 'legByesRuns': 6, 'noBalls': 0, 'penalties': 0, 'totalExtras': 21, 'wideBalls': 14, 'oversBowled': '48.2', 'runsScored': 224, 'currentRunRate': 4.63, 'numberOfWicketsFallen': 8, 'day': 0, 'duckworthLewisOvers': ''}]",False,50.0,0,58509,2023,2410,WNCL 2023-24,3272,91.0,Tasmanian Tigers Women,TAS,93.0,South Australia Women,SA,77.0,Bellerive Oval,-42.8773,147.374,Hobart,tas
16848,1st Test,2023-12-14T02:20:00Z,2023-12-17T08:32:05Z,1,Test,False,True,False,4.0,5.0,Australia win by 360 runs,HomeWin,Home Win,Result,Result,Australia won the toss and elected to bat.,Bat,https://www.ticketmaster.com.au/international-cricket-tickets/artist/1138215,False,0.0,"[{'id': 77, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/c9c5adcf-0a55-434f-a40a-0c72e7e07336/kayo.png', 'channelName': 'Kayo', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 78, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/96d65d2e-1959-4efa-a4e8-951009b8404d/foxtel.png', 'channelName': 'Foxtel', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 79, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/c77ea4a1-bcdc-440b-951c-fe2fdc76307e/abc-sport.png', 'channelName': 'ABC', 'channelURL': '', 'channelType': 'RadioChannel', 'registrationUrl': '', 'order': 99}, {'id': 80, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/53f5a4b6-f456-47a8-8456-8a753b670792/triple-m.png', 'channelName': 'Triple M', 'channelURL': '', 'channelType': 'RadioChannel', 'registrationUrl': '', 'order': 99}, {'id': 81, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2024/11/21/7a10b987-3a59-4b51-82f1-af0dcd767a6c/SEN-Square.png', 'channelName': 'SEN', 'channelURL': '', 'channelType': 'RadioChannel', 'registrationUrl': '', 'order': 99}, {'id': 82, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/adc877f4-c362-45d3-8512-33d8c346fc47/channel-seven.png', 'channelName': 'Channel 7', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}]","[{'id': 32080, 'fixtureId': 16848, 'inningNumber': 1, 'battingTeamId': 23, 'bowlingTeamId': 11, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 1, 'legByesRuns': 17, 'noBalls': 9, 'penalties': 0, 'totalExtras': 41, 'wideBalls': 14, 'oversBowled': '113.2', 'runsScored': 487, 'currentRunRate': 4.3, 'numberOfWicketsFallen': 10, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32157, 'fixtureId': 16848, 'inningNumber': 2, 'battingTeamId': 11, 'bowlingTeamId': 23, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 271, 'overnightWickets': 10, 'byesRuns': 8, 'legByesRuns': 7, 'noBalls': 0, 'penalties': 0, 'totalExtras': 27, 'wideBalls': 12, 'oversBowled': '101.5', 'runsScored': 271, 'currentRunRate': 2.66, 'numberOfWicketsFallen': 10, 'day': 0, 'duckworthLewisOvers': ''}, {'id': 32161, 'fixtureId': 16848, 'inningNumber': 3, 'battingTeamId': 23, 'bowlingTeamId': 11, 'isDeclared': True, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 11, 'noBalls': 7, 'penalties': 0, 'totalExtras': 19, 'wideBalls': 1, 'oversBowled': '63.2', 'runsScored': 233, 'currentRunRate': 3.68, 'numberOfWicketsFallen': 5, 'day': 0, 'duckworthLewisOvers': ''}, {'id': 32166, 'fixtureId': 16848, 'inningNumber': 4, 'battingTeamId': 11, 'bowlingTeamId': 23, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 10, 'legByesRuns': 10, 'noBalls': 0, 'penalties': 0, 'totalExtras': 20, 'wideBalls': 0, 'oversBowled': '30.2', 'runsScored': 89, 'currentRunRate': 2.93, 'numberOfWicketsFallen': 10, 'day': 0, 'duckworthLewisOvers': ''}]",False,,0,57503,2023,2355,Australia v Pakistan - Men,3199,23.0,Australia Men,AUS,11.0,Pakistan Men,PAK,75.0,Perth Stadium,-31.9511,115.889,Perth,WA
18656,Only Test,2023-12-14T04:00:00Z,2023-12-16T06:09:49Z,1,Test,False,True,False,3.0,4.0,India Women win by 347 runs,HomeWin,Home Win,Result,Result,India Women won the toss and elected to bat.,Bat,,True,0.0,[],"[{'id': 32151, 'fixtureId': 18656, 'inningNumber': 1, 'battingTeamId': 76, 'bowlingTeamId': 71, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 428, 'overnightWickets': 10, 'byesRuns': 23, 'legByesRuns': 7, 'noBalls': 2, 'penalties': 0, 'totalExtras': 32, 'wideBalls': 0, 'oversBowled': '104.3', 'runsScored': 428, 'currentRunRate': 4.1, 'numberOfWicketsFallen': 10, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32155, 'fixtureId': 18656, 'inningNumber': 2, 'battingTeamId': 71, 'bowlingTeamId': 76, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 136, 'overnightWickets': 10, 'byesRuns': 8, 'legByesRuns': 0, 'noBalls': 0, 'penalties': 0, 'totalExtras': 8, 'wideBalls': 0, 'oversBowled': '35.3', 'runsScored': 136, 'currentRunRate': 3.83, 'numberOfWicketsFallen': 10, 'day': 0, 'duckworthLewisOvers': ''}, {'id': 32158, 'fixtureId': 18656, 'inningNumber': 3, 'battingTeamId': 76, 'bowlingTeamId': 71, 'isDeclared': True, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 10, 'legByesRuns': 0, 'noBalls': 0, 'penalties': 0, 'totalExtras': 10, 'wideBalls': 0, 'oversBowled': '42.0', 'runsScored': 186, 'currentRunRate': 4.43, 'numberOfWicketsFallen': 6, 'day': 0, 'duckworthLewisOvers': ''}, {'id': 32160, 'fixtureId': 18656, 'inningNumber': 4, 'battingTeamId': 71, 'bowlingTeamId': 76, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 5, 'legByesRuns': 2, 'noBalls': 0, 'penalties': 0, 'totalExtras': 7, 'wideBalls': 0, 'oversBowled': '27.3', 'runsScored': 131, 'currentRunRate': 4.76, 'numberOfWicketsFallen': 10, 'day': 0, 'duckworthLewisOvers': ''}]",False,,0,59312,2023,2478,India v England Test - Women,3317,76.0,India Women,IND,71.0,England Women,ENG,523.0,Dr DY Patil Sports Academy,19.0423,73.0267,Mumbai,
17899,3rd T20I,2023-12-14T15:00:00Z,2023-12-14T18:17:21Z,3,T20 International,False,True,False,1.0,1.0,India win by 106 runs,AwayWin,Away Win,Result,Result,South Africa won the toss and elected to bowl.,Field,,False,,"[{'id': 77, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/c9c5adcf-0a55-434f-a40a-0c72e7e07336/kayo.png', 'channelName': 'Kayo', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 78, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/96d65d2e-1959-4efa-a4e8-951009b8404d/foxtel.png', 'channelName': 'Foxtel', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}]","[{'id': 32085, 'fixtureId': 17899, 'inningNumber': 1, 'battingTeamId': 3, 'bowlingTeamId': 21, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 0, 'noBalls': 1, 'penalties': 0, 'totalExtras': 5, 'wideBalls': 4, 'oversBowled': '20.0', 'runsScored': 201, 'currentRunRate': 10.05, 'numberOfWicketsFallen': 7, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32152, 'fixtureId': 17899, 'inningNumber': 2, 'battingTeamId': 21, 'bowlingTeamId': 3, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 2, 'noBalls': 0, 'penalties': 0, 'totalExtras': 3, 'wideBalls': 1, 'oversBowled': '13.5', 'runsScored': 95, 'requiredRunRate': 17.35, 'currentRunRate': 6.87, 'numberOfWicketsFallen': 10, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,58540,2023,2414,South Africa v India T20Is - Men,3273,21.0,South Africa Men,SA,3.0,India Men,IND,489.0,The Wanderers Stadium,-26.1318,28.0577,Johannesburg,
16779,2nd T20I,2023-12-14T17:30:00Z,2023-12-14T20:56:37Z,3,T20 International,False,True,False,1.0,1.0,West Indies win by 10 runs,HomeWin,Home Win,Result,Result,England won the toss and elected to bowl.,Field,,False,,[],"[{'id': 32088, 'fixtureId': 16779, 'inningNumber': 1, 'battingTeamId': 24, 'bowlingTeamId': 1, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 1, 'noBalls': 0, 'penalties': 0, 'totalExtras': 5, 'wideBalls': 4, 'oversBowled': '20.0', 'runsScored': 176, 'currentRunRate': 8.8, 'numberOfWicketsFallen': 7, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32153, 'fixtureId': 16779, 'inningNumber': 2, 'battingTeamId': 1, 'bowlingTeamId': 24, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 1, 'noBalls': 1, 'penalties': 0, 'totalExtras': 6, 'wideBalls': 4, 'oversBowled': '20.0', 'runsScored': 166, 'currentRunRate': 8.3, 'numberOfWicketsFallen': 7, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,57464,2023,2342,West Indies v England T20Is - Men,3190,24.0,West Indies Men,WI,1.0,England Men,ENG,505.0,National Cricket Stadium,12.0589,-61.7519,St. George's,
17925,2nd ODI,2023-12-15T01:00:00Z,2023-12-15T08:17:35Z,2,ODI,False,True,False,1.0,1.0,New Zealand Women win by 1 wicket,HomeWin,Home Win,Result,Result,New Zealand Women won the toss and elected to bowl.,Field,,True,,"[{'id': 77, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/c9c5adcf-0a55-434f-a40a-0c72e7e07336/kayo.png', 'channelName': 'Kayo', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 78, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/96d65d2e-1959-4efa-a4e8-951009b8404d/foxtel.png', 'channelName': 'Foxtel', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}]","[{'id': 32154, 'fixtureId': 17925, 'inningNumber': 1, 'battingTeamId': 70, 'bowlingTeamId': 62, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 2, 'noBalls': 0, 'penalties': 0, 'totalExtras': 23, 'wideBalls': 21, 'oversBowled': '50.0', 'runsScored': 220, 'currentRunRate': 4.4, 'numberOfWicketsFallen': 10, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32156, 'fixtureId': 17925, 'inningNumber': 2, 'battingTeamId': 62, 'bowlingTeamId': 70, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 0, 'noBalls': 0, 'penalties': 0, 'totalExtras': 6, 'wideBalls': 6, 'oversBowled': '48.5', 'runsScored': 221, 'currentRunRate': 4.53, 'numberOfWicketsFallen': 9, 'day': 0, 'duckworthLewisOvers': ''}]",False,50.0,0,58401,2023,2419,New Zealand v Pakistan ODIs - Women,3255,62.0,New Zealand Women,NZ,70.0,Pakistan Women,PAK,461.0,Hagley Oval,-43.5344,172.6188,Christchurch,
18766,2nd ODI,2023-12-15T07:15:00Z,2023-12-15T14:12:05Z,2,ODI,False,True,False,1.0,1.0,Ireland win by 4 wickets,AwayWin,Away Win,Result,Result,Zimbabwe won the toss and elected to bat.,Bat,,False,,[],"[{'id': 32089, 'fixtureId': 18766, 'inningNumber': 1, 'battingTeamId': 22, 'bowlingTeamId': 5, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 8, 'noBalls': 0, 'penalties': 0, 'totalExtras': 16, 'wideBalls': 8, 'oversBowled': '42.5', 'runsScored': 166, 'currentRunRate': 3.88, 'numberOfWicketsFallen': 10, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32159, 'fixtureId': 18766, 'inningNumber': 2, 'battingTeamId': 5, 'bowlingTeamId': 22, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 2, 'noBalls': 0, 'penalties': 0, 'totalExtras': 8, 'wideBalls': 6, 'oversBowled': '40.1', 'runsScored': 170, 'currentRunRate': 4.23, 'numberOfWicketsFallen': 6, 'day': 0, 'duckworthLewisOvers': ''}]",False,50.0,0,59429,2023,2485,Zimbabwe v Ireland ODIs - Men,3324,22.0,Zimbabwe Men,ZIM,5.0,Ireland Men,IRE,604.0,Harare Sports Club,-17.814,31.0509,Harare,
