is_deleted,start_date,day_night,gmt_offset,group,league,league_id,live,live_coverage,comp_type_id,comp_type,match_id,match_file,match_number,match_result,match_status,match_date_gmt,match_date_ist,match_date_local,match_time_gmt,match_time_ist,match_time_local,end_match_date_gmt,end_match_date_ist,end_match_date_local,end_match_time_gmt,end_match_time_ist,end_match_time_local,match_type,priority,recent,series_id,series_name,series_start_date,series_end_date,stage,teama_id,teama,teama_short,teama_display_name,teama_short_display_name,teamb_id,teamb,teamb_short,teamb_display_name,teamb_short_display_name,tour_id,tour_name,upcoming,venue,venue_id,country_id,country,country_short_code,winning_margin,winning_team_id,toss_elected_to,toss_won_by,series_short_display_name,series_type,teama_has_squads,teamb_has_squads,parent_id,parent_name,has_standings,match_status_id,match_ordinal,coverage_level_id,coverage_level,championship_id,championship_name,audience_id,audience_type,series_status,current_innings,has_super_over,match_sub_status,parent_championship_id,parent_championship_name,parent_championship_short_name,championship_short_name,league_type,league_type_id,award,is_provisional_date,is_provisional_time,is_provisional_series_date,inning_1_team_id,inning_1_team_name,inning_1_team_short_name,inning_1_team_display_name,inning_1_team_short_display_name,inning_1_team_runs,inning_1_team_wickets,inning_1_team_overs,inning_1_run_rate,inning_2_team_id,inning_2_team_name,inning_2_team_short_name,inning_2_team_display_name,inning_2_team_short_display_name,inning_2_team_runs,inning_2_team_wickets,inning_2_team_overs,inning_2_run_rate,inning_2_target,inning_1_target,match_center,watch_live,high_light,blacklisted_countries,whitelisted_countries,ticket_link
False,11/11/1999T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,3452,innz111119993452,3rd ODI,India beat New Zealand by 14 runs,Match Ended,11/11/1999,11/11/1999,11/11/1999,00:00,05:30,00:00,11/11/1999,11/11/1999,11/11/1999,08:00,13:30,08:00,ODI,1,True,692,"New Zealand in India, 5 ODI Series",11/5/1999,11/17/1999,,4,India,IND,India,IND,5,New Zealand,NZ,New Zealand,NZ,5663,"New Zealand tour of India, 1999",False,"Captain Roop Singh Stadium, Gwalior",28,4,India,IND,14 runs,4,bat,4,,Series,False,False,,,False,114,3,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,4,India,IND,India,IND,261,5,50,5.22,5,New Zealand,NZ,New Zealand,NZ,247,8,50,4.93,,,,,,,,
False,11/14/1999T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,3453,innz111419993453,4th ODI,New Zealand beat India by 48 runs,Match Ended,11/14/1999,11/14/1999,11/14/1999,00:00,05:30,00:00,11/14/1999,11/14/1999,11/14/1999,08:00,13:30,08:00,ODI,1,True,692,"New Zealand in India, 5 ODI Series",11/5/1999,11/17/1999,,4,India,IND,India,IND,5,New Zealand,NZ,New Zealand,NZ,5663,"New Zealand tour of India, 1999",False,"Nehru Stadium, Guwahati",71,4,India,IND,48 runs,5,field,4,,Series,False,False,,,False,114,4,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,5,New Zealand,NZ,New Zealand,NZ,236,9,50,4.72,4,India,IND,India,IND,188,10,45.3,4.13,,,,,,,,
False,11/17/1999T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,3454,innz111719993454,5th ODI,India beat New Zealand by 7 wickets,Match Ended,11/17/1999,11/17/1999,11/17/1999,00:00,05:30,00:00,11/17/1999,11/17/1999,11/17/1999,08:00,13:30,08:00,ODI,1,True,692,"New Zealand in India, 5 ODI Series",11/5/1999,11/17/1999,,4,India,IND,India,IND,5,New Zealand,NZ,New Zealand,NZ,5663,"New Zealand tour of India, 1999",False,"Arun Jaitley Stadium, Delhi",54,4,India,IND,7 wickets,4,bat,5,,Series,False,False,,,False,114,5,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,5,New Zealand,NZ,New Zealand,NZ,179,9,50,3.58,4,India,IND,India,IND,181,3,44,4.11,,,,,,,,
False,12/11/1999T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,3455,zmsl121119993455,1st ODI,Match Abandoned,Match Abandoned,12/11/1999,12/11/1999,12/11/1999,00:00,05:30,00:00,12/11/1999,12/11/1999,12/11/1999,08:00,13:30,08:00,ODI,1,True,696,"Sri Lanka in Zimbabwe, 5 ODI Series",12/11/1999,12/19/1999,,10,Zimbabwe,ZIM,Zimbabwe,ZIM,8,Sri Lanka,SL,Sri Lanka,SL,5664,"Sri Lanka tour of Zimbabwe, 1999",False,"Queens Sports Club, Bulawayo",129,10,Zimbabwe,ZIM,0match abandoned,,field,10,,Series,False,False,,,False,113,1,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,8,Sri Lanka,SL,Sri Lanka,SL,284,9,50,5.68,10,Zimbabwe,ZIM,Zimbabwe,ZIM,65,1,14.5,4.38,,,,,,,,
False,12/12/1999T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,3456,zmsl121219993456,2nd ODI,Sri Lanka beat Zimbabwe by 13 runs,Match Ended,12/12/1999,12/12/1999,12/12/1999,00:00,05:30,00:00,12/12/1999,12/12/1999,12/12/1999,08:00,13:30,08:00,ODI,1,True,696,"Sri Lanka in Zimbabwe, 5 ODI Series",12/11/1999,12/19/1999,,10,Zimbabwe,ZIM,Zimbabwe,ZIM,8,Sri Lanka,SL,Sri Lanka,SL,5664,"Sri Lanka tour of Zimbabwe, 1999",False,"Queens Sports Club, Bulawayo",129,10,Zimbabwe,ZIM,13 runs,8,field,10,,Series,False,False,,,False,114,2,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,8,Sri Lanka,SL,Sri Lanka,SL,213,10,50,4.26,10,Zimbabwe,ZIM,Zimbabwe,ZIM,200,10,49.1,4.06,,,,,,,,
False,12/15/1999T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,3457,zmsl121519993457,3rd ODI,Sri Lanka beat Zimbabwe by   98 Runs,Match Ended,12/15/1999,12/15/1999,12/15/1999,00:00,05:30,00:00,12/15/1999,12/15/1999,12/15/1999,08:00,13:30,08:00,ODI,1,True,696,"Sri Lanka in Zimbabwe, 5 ODI Series",12/11/1999,12/19/1999,,10,Zimbabwe,ZIM,Zimbabwe,ZIM,8,Sri Lanka,SL,Sri Lanka,SL,5664,"Sri Lanka tour of Zimbabwe, 1999",False,"Harare Sports Club, Harare",63,10,Zimbabwe,ZIM,98 Runs,8,field,10,,Series,False,False,,,False,114,3,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,8,Sri Lanka,SL,Sri Lanka,SL,248,7,50,4.96,10,Zimbabwe,ZIM,Zimbabwe,ZIM,150,10,37,4.05,,,,,,,,
False,12/18/1999T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,3458,zmsl121819993458,4th ODI,Sri Lanka beat Zimbabwe by 6 wickets,Match Ended,12/18/1999,12/18/1999,12/18/1999,00:00,05:30,00:00,12/18/1999,12/18/1999,12/18/1999,08:00,13:30,08:00,ODI,1,True,696,"Sri Lanka in Zimbabwe, 5 ODI Series",12/11/1999,12/19/1999,,10,Zimbabwe,ZIM,Zimbabwe,ZIM,8,Sri Lanka,SL,Sri Lanka,SL,5664,"Sri Lanka tour of Zimbabwe, 1999",False,"Harare Sports Club, Harare",63,10,Zimbabwe,ZIM,6 wickets,8,bat,10,,Series,False,False,,,False,114,4,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,10,Zimbabwe,ZIM,Zimbabwe,ZIM,260,4,50,5.20,8,Sri Lanka,SL,Sri Lanka,SL,262,4,44.4,5.86,,,,,,,,
False,12/19/1999T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,3459,zmsl121919993459,5th ODI,Zimbabwe beat Sri Lanka by 6 wickets,Match Ended,12/19/1999,12/19/1999,12/19/1999,00:00,05:30,00:00,12/19/1999,12/19/1999,12/19/1999,08:00,13:30,08:00,ODI,1,True,696,"Sri Lanka in Zimbabwe, 5 ODI Series",12/11/1999,12/19/1999,,10,Zimbabwe,ZIM,Zimbabwe,ZIM,8,Sri Lanka,SL,Sri Lanka,SL,5664,"Sri Lanka tour of Zimbabwe, 1999",False,"Harare Sports Club, Harare",63,10,Zimbabwe,ZIM,6 wickets,10,bat,8,,Series,False,False,,,False,114,5,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,8,Sri Lanka,SL,Sri Lanka,SL,202,10,48.2,4.17,10,Zimbabwe,ZIM,Zimbabwe,ZIM,206,4,46.2,4.44,,,,,,,,
False,1/2/2000T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,3460,nzwi010220003460,1st ODI,New Zealand beat West Indies by 3 wickets (D/L Method),Match Ended,1/2/2000,1/2/2000,1/2/2000,00:00,05:30,00:00,1/2/2000,1/2/2000,1/2/2000,08:00,13:30,08:00,ODI,1,True,698,"West Indies in New Zealand, 5 ODI Series",1/2/2000,1/11/2000,,5,New Zealand,NZ,New Zealand,NZ,9,West Indies,WI,West Indies,WI,5666,"West Indies tour of New Zealand, 1999/00",False,"Eden Park, Auckland",49,5,New Zealand,NZ,3 wickets (D/L Method),5,bat,9,,Series,False,False,,,False,114,1,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,9,West Indies,WI,West Indies,WI,268,7,50,5.35,5,New Zealand,NZ,New Zealand,NZ,250,7,45.1,5.53,250,,,,,,,
False,1/4/2000T05:30:00+05:30,True,,,ICC,1,False,False,2,ODI International - m,3461,nzwi010420003461,2nd ODI,New Zealand beat West Indies by 7 wickets,Match Ended,1/4/2000,1/4/2000,1/4/2000,00:00,05:30,00:00,1/4/2000,1/4/2000,1/4/2000,08:00,13:30,08:00,ODI,1,True,698,"West Indies in New Zealand, 5 ODI Series",1/2/2000,1/11/2000,,5,New Zealand,NZ,New Zealand,NZ,9,West Indies,WI,West Indies,WI,5666,"West Indies tour of New Zealand, 1999/00",False,"Owen Delany Park, Taupo",119,5,New Zealand,NZ,7 wickets,5,field,5,,Series,False,False,,,False,114,2,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,9,West Indies,WI,West Indies,WI,192,10,41.3,4.62,5,New Zealand,NZ,New Zealand,NZ,194,3,35.4,5.43,193,,,,,,,
False,1/6/2000T05:30:00+05:30,True,,,ICC,1,False,False,2,ODI International - m,3462,nzwi010620003462,3rd ODI,New Zealand beat West Indies by 4 wickets,Match Ended,1/6/2000,1/6/2000,1/6/2000,00:00,05:30,00:00,1/6/2000,1/6/2000,1/6/2000,08:00,13:30,08:00,ODI,1,True,698,"West Indies in New Zealand, 5 ODI Series",1/2/2000,1/11/2000,,5,New Zealand,NZ,New Zealand,NZ,9,West Indies,WI,West Indies,WI,5666,"West Indies tour of New Zealand, 1999/00",False,"McLean Park, Napier",95,5,New Zealand,NZ,4 wickets,5,bat,9,,Series,False,False,,,False,114,3,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,9,West Indies,WI,West Indies,WI,159,10,49.5,3.19,5,New Zealand,NZ,New Zealand,NZ,160,6,37.2,4.28,,,,,,,,
False,1/8/2000T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,3463,nzwi010820003463,4th ODI,New Zealand beat West Indies by 8 wickets,Match Ended,1/8/2000,1/8/2000,1/8/2000,00:00,05:30,00:00,1/9/2000,1/9/2000,1/9/2000,08:00,13:30,08:00,ODI,1,True,698,"West Indies in New Zealand, 5 ODI Series",1/2/2000,1/11/2000,,5,New Zealand,NZ,New Zealand,NZ,9,West Indies,WI,West Indies,WI,5666,"West Indies tour of New Zealand, 1999/00",False,"Sky Stadium, Wellington",171,5,New Zealand,NZ,8 wickets,5,field,5,,Series,False,False,,,False,114,4,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,9,West Indies,WI,West Indies,WI,171,9,50,3.42,5,New Zealand,NZ,New Zealand,NZ,172,2,36.3,4.71,,,,,,,,
False,1/9/2000T05:30:00+05:30,True,,,ICC,1,False,False,2,ODI International - m,3464,aupk010920003464,League,Pakistan beat Australia by 45 runs,Match Ended,1/9/2000,1/9/2000,1/9/2000,00:00,05:30,00:00,1/9/2000,1/9/2000,1/9/2000,08:00,13:30,08:00,ODI,1,True,699,"Carlton & United Series, 2000",1/9/2000,2/4/2000,,1,Australia,AUS,Australia,AUS,6,Pakistan,PAK,Pakistan,PAK,749,"Tri-Series in Australia, 2000",False,"The Gabba, Brisbane",22,1,Australia,AUS,45 runs,6,bat,6,"C and U Series, 2000",Tournament,False,False,8,Australia Tri Series,False,114,1,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,6,Pakistan,PAK,Pakistan,PAK,184,8,50,3.67,1,Australia,AUS,Australia,AUS,139,10,39,3.56,,,,,,,,
False,1/10/2000T05:30:00+05:30,True,,,ICC,1,False,False,2,ODI International - m,3465,inpk011020003465,League,Pakistan beat India by 2 wickets,Match Ended,1/10/2000,1/10/2000,1/10/2000,00:00,05:30,00:00,1/10/2000,1/10/2000,1/10/2000,08:00,13:30,08:00,ODI,1,True,699,"Carlton & United Series, 2000",1/9/2000,2/4/2000,,4,India,IND,India,IND,6,Pakistan,PAK,Pakistan,PAK,749,"Tri-Series in Australia, 2000",False,"The Gabba, Brisbane",22,1,Australia,AUS,2 wickets,6,bat,4,"C and U Series, 2000",Tournament,False,False,8,Australia Tri Series,False,114,2,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,4,India,IND,India,IND,195,10,48.5,3.99,6,Pakistan,PAK,Pakistan,PAK,196,8,49,4.00,196,,,,,,,
False,1/11/2000T05:30:00+05:30,True,,,ICC,1,False,False,2,ODI International - m,3466,nzwi011120003466,5th ODI,New Zealand beat West Indies by 20 runs,Match Ended,1/11/2000,1/11/2000,1/11/2000,00:00,05:30,00:00,1/11/2000,1/11/2000,1/11/2000,08:00,13:30,08:00,ODI,1,True,698,"West Indies in New Zealand, 5 ODI Series",1/2/2000,1/11/2000,,5,New Zealand,NZ,New Zealand,NZ,9,West Indies,WI,West Indies,WI,5666,"West Indies tour of New Zealand, 1999/00",False,"AMI Stadium, Christchurch",70,5,New Zealand,NZ,20 runs,5,bat,5,,Series,False,False,,,False,114,5,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,5,New Zealand,NZ,New Zealand,NZ,302,6,50,6.04,9,West Indies,WI,West Indies,WI,282,10,49.5,5.65,,,,,,,,
False,1/12/2000T05:30:00+05:30,True,,,ICC,1,False,False,2,ODI International - m,3467,auin011220003467,League,Australia beat India by 28 runs,Match Ended,1/12/2000,1/12/2000,1/12/2000,00:00,05:30,00:00,1/12/2000,1/12/2000,1/12/2000,08:00,13:30,08:00,ODI,1,True,699,"Carlton & United Series, 2000",1/9/2000,2/4/2000,,1,Australia,AUS,Australia,AUS,4,India,IND,India,IND,749,"Tri-Series in Australia, 2000",False,"Melbourne Cricket Ground (MCG), Melbourne",96,1,Australia,AUS,28 runs,1,bat,1,"C and U Series, 2000",Tournament,False,False,8,Australia Tri Series,False,114,3,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,1,Australia,AUS,Australia,AUS,269,7,50,5.38,4,India,IND,India,IND,241,6,50,4.81,,,,,,,,
False,1/14/2000T05:30:00+05:30,True,,,ICC,1,False,False,2,ODI International - m,3468,auin011420003468,League,Australia beat India by 5 wickets,Match Ended,1/14/2000,1/14/2000,1/14/2000,00:00,05:30,00:00,1/14/2000,1/14/2000,1/14/2000,08:00,13:30,08:00,ODI,1,True,699,"Carlton & United Series, 2000",1/9/2000,2/4/2000,,1,Australia,AUS,Australia,AUS,4,India,IND,India,IND,749,"Tri-Series in Australia, 2000",False,"Sydney Cricket Ground (SCG), Sydney",154,1,Australia,AUS,5 wickets,1,bat,4,"C and U Series, 2000",Tournament,False,False,8,Australia Tri Series,False,114,4,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,4,India,IND,India,IND,100,10,36.3,2.73,1,Australia,AUS,Australia,AUS,101,5,26.5,3.76,,,,,,,,
False,1/16/2000T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,3469,aupk011620003469,"League ,Match 5",Australia beat Pakistan by 6 wickets,Match Ended,1/16/2000,1/16/2000,1/16/2000,00:00,05:30,00:00,1/16/2000,1/16/2000,1/16/2000,08:00,13:30,08:00,ODI,1,True,699,"Carlton & United Series, 2000",1/9/2000,2/4/2000,,1,Australia,AUS,Australia,AUS,6,Pakistan,PAK,Pakistan,PAK,749,"Tri-Series in Australia, 2000",False,"Melbourne Cricket Ground (MCG), Melbourne",96,1,Australia,AUS,6 wickets,1,field,1,"C and U Series, 2000",Tournament,False,False,8,Australia Tri Series,False,114,5,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,6,Pakistan,PAK,Pakistan,PAK,176,9,41,4.29,1,Australia,AUS,Australia,AUS,177,4,38.5,4.55,,,,,,,,
False,1/19/2000T05:30:00+05:30,True,,,ICC,1,False,False,2,ODI International - m,3470,aupk011920003470,League,Australia beat Pakistan by 81runs,Match Ended,1/19/2000,1/19/2000,1/19/2000,00:00,05:30,00:00,1/19/2000,1/19/2000,1/19/2000,08:00,13:30,08:00,ODI,1,True,699,"Carlton & United Series, 2000",1/9/2000,2/4/2000,,1,Australia,AUS,Australia,AUS,6,Pakistan,PAK,Pakistan,PAK,749,"Tri-Series in Australia, 2000",False,"Sydney Cricket Ground (SCG), Sydney",154,1,Australia,AUS,81runs,1,bat,1,"C and U Series, 2000",Tournament,False,False,8,Australia Tri Series,False,114,6,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,1,Australia,AUS,Australia,AUS,286,10,49.4,5.75,6,Pakistan,PAK,Pakistan,PAK,205,10,45.2,4.52,,,,,,,,
False,1/21/2000T05:30:00+05:30,True,,,ICC,1,False,False,2,ODI International - m,3472,sazm012120003472,League,South Africa beat Zimbabwe by 6 wickets,Match Ended,1/21/2000,1/21/2000,1/21/2000,00:00,05:30,00:00,1/21/2000,1/21/2000,1/21/2000,08:00,13:30,08:00,ODI,1,True,700,Standard Bank Triangular Tournament,1/21/2000,2/13/2000,,7,South Africa,SA,South Africa,SA,10,Zimbabwe,ZIM,Zimbabwe,ZIM,5449,"England and Zimbabwe tour of South Africa, 2000",False,"The Wanderers Stadium, Johannesburg",111,7,South Africa,SA,6 wickets,7,bat,10,,Tournament,False,False,,,False,114,1,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,10,Zimbabwe,ZIM,Zimbabwe,ZIM,226,10,49.5,4.53,7,South Africa,SA,South Africa,SA,229,4,48.1,4.75,,,,,,,,
False,1/21/2000T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,3471,inpk012120003471,"League ,Match 7",Pakistan beat India by 32 runs,Match Ended,1/21/2000,1/21/2000,1/21/2000,00:00,05:30,00:00,1/21/2000,1/21/2000,1/21/2000,08:00,13:30,08:00,ODI,1,True,699,"Carlton & United Series, 2000",1/9/2000,2/4/2000,,4,India,IND,India,IND,6,Pakistan,PAK,Pakistan,PAK,749,"Tri-Series in Australia, 2000",False,"Bellerive Oval, Hobart",16,1,Australia,AUS,32 runs,6,field,4,"C and U Series, 2000",Tournament,False,False,8,Australia Tri Series,False,114,7,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,6,Pakistan,PAK,Pakistan,PAK,262,7,50,5.23,4,India,IND,India,IND,230,10,46.5,4.91,,,,,,,,
False,1/23/2000T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,3473,saen012320003473,League,England beat South Africa by 9 wickets,Match Ended,1/23/2000,1/23/2000,1/23/2000,00:00,05:30,00:00,1/23/2000,1/23/2000,1/23/2000,08:00,13:30,08:00,ODI,1,True,700,Standard Bank Triangular Tournament,1/21/2000,2/13/2000,,7,South Africa,SA,South Africa,SA,3,England,ENG,England,ENG,5449,"England and Zimbabwe tour of South Africa, 2000",False,"Mangaung Oval, Bloemfontein",59,7,South Africa,SA,9 wickets,3,bat,7,,Tournament,False,False,,,False,114,2,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,7,South Africa,SA,South Africa,SA,184,10,49.5,3.69,3,England,ENG,England,ENG,185,1,39.3,4.68,,,,,,,,
False,1/23/2000T05:30:00+05:30,True,,,ICC,1,False,False,2,ODI International - m,3474,aupk012320003474,"League, Match 8",Australia beat Pakistan by 15 runs,Match Ended,1/23/2000,1/23/2000,1/23/2000,00:00,05:30,00:00,1/23/2000,1/23/2000,1/23/2000,08:00,13:30,08:00,ODI,1,True,699,"Carlton & United Series, 2000",1/9/2000,2/4/2000,,1,Australia,AUS,Australia,AUS,6,Pakistan,PAK,Pakistan,PAK,749,"Tri-Series in Australia, 2000",False,"Melbourne Cricket Ground (MCG), Melbourne",96,1,Australia,AUS,15 runs,1,bat,1,"C and U Series, 2000",Tournament,False,False,8,Australia Tri Series,False,114,8,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,1,Australia,AUS,Australia,AUS,260,9,50,5.20,6,Pakistan,PAK,Pakistan,PAK,245,10,48.5,5.01,,,,,,,,
False,1/25/2000T05:30:00+05:30,True,,,ICC,1,False,False,2,ODI International - m,3475,inpk012520003475,League Match 9,India beat Pakistan by 48 runs,Match Ended,1/25/2000,1/25/2000,1/25/2000,00:00,05:30,00:00,1/25/2000,1/25/2000,1/25/2000,08:00,13:30,08:00,ODI,1,True,699,"Carlton & United Series, 2000",1/9/2000,2/4/2000,,4,India,IND,India,IND,6,Pakistan,PAK,Pakistan,PAK,749,"Tri-Series in Australia, 2000",False,"Adelaide Oval, Adelaide",1,1,Australia,AUS,48 runs,4,bat,4,"C and U Series, 2000",Tournament,False,False,8,Australia Tri Series,False,114,9,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,4,India,IND,India,IND,267,6,50,5.34,6,Pakistan,PAK,Pakistan,PAK,219,10,44.4,4.90,,,,,,,,
False,1/26/2000T05:30:00+05:30,True,,,ICC,1,False,False,2,ODI International - m,3476,saen012620003476,League Match 3,South Africa beat England by 1 runs,Match Ended,1/26/2000,1/26/2000,1/26/2000,00:00,05:30,00:00,1/26/2000,1/26/2000,1/26/2000,08:00,13:30,08:00,ODI,1,True,700,Standard Bank Triangular Tournament,1/21/2000,2/13/2000,,7,South Africa,SA,South Africa,SA,3,England,ENG,England,ENG,5449,"England and Zimbabwe tour of South Africa, 2000",False,"Newlands, Cape Town",112,7,South Africa,SA,1 runs,7,bat,7,,Tournament,False,False,,,False,114,3,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,7,South Africa,SA,South Africa,SA,204,7,50,4.08,3,England,ENG,England,ENG,203,9,50,4.06,,,,,,,,
False,1/26/2000T05:30:00+05:30,True,,,ICC,1,False,False,2,ODI International - m,3477,auin012620003477,"League, Match10",Australia beat India by 152 runs,Match Ended,1/26/2000,1/26/2000,1/26/2000,00:00,05:30,00:00,1/26/2000,1/26/2000,1/26/2000,08:00,13:30,08:00,ODI,1,True,699,"Carlton & United Series, 2000",1/9/2000,2/4/2000,,1,Australia,AUS,Australia,AUS,4,India,IND,India,IND,749,"Tri-Series in Australia, 2000",False,"Adelaide Oval, Adelaide",1,1,Australia,AUS,152 runs,1,bat,1,"C and U Series, 2000",Tournament,False,False,8,Australia Tri Series,False,114,10,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,1,Australia,AUS,Australia,AUS,329,5,50,6.58,4,India,IND,India,IND,177,10,46.5,3.77,,,,,,,,
False,1/28/2000T05:30:00+05:30,True,,,ICC,1,False,False,2,ODI International - m,3478,enzm012820003478,"League, Match 4",Zimbabwe beat England by 104 runs,Match Ended,1/28/2000,1/28/2000,1/28/2000,00:00,05:30,00:00,1/28/2000,1/28/2000,1/28/2000,08:00,13:30,08:00,ODI,1,True,700,Standard Bank Triangular Tournament,1/21/2000,2/13/2000,,3,England,ENG,England,ENG,10,Zimbabwe,ZIM,Zimbabwe,ZIM,5449,"England and Zimbabwe tour of South Africa, 2000",False,"Newlands, Cape Town",112,7,South Africa,SA,104 runs,10,bat,10,,Tournament,False,False,,,False,114,4,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,10,Zimbabwe,ZIM,Zimbabwe,ZIM,211,7,50,4.21,3,England,ENG,England,ENG,107,10,34.2,3.11,,,,,,,,
False,1/28/2000T05:30:00+05:30,True,,,ICC,1,False,False,2,ODI International - m,3479,inpk012820003479,"League, Match 11",Pakistan beat India by 104 runs,Match Ended,1/28/2000,1/28/2000,1/28/2000,00:00,05:30,00:00,1/28/2000,1/28/2000,1/28/2000,08:00,13:30,08:00,ODI,1,True,699,"Carlton & United Series, 2000",1/9/2000,2/4/2000,,4,India,IND,India,IND,6,Pakistan,PAK,Pakistan,PAK,749,"Tri-Series in Australia, 2000",False,"W.A.C.A. Ground, Perth",167,1,Australia,AUS,104 runs,6,bat,6,"C and U Series, 2000",Tournament,False,False,8,Australia Tri Series,False,114,11,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,6,Pakistan,PAK,Pakistan,PAK,261,8,50,5.22,4,India,IND,India,IND,157,10,46,3.41,,,,,,,,
False,1/30/2000T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,3480,enzm013020003480,"League, Match 5",England beat Zimbabwe by 8 wickets,Match Ended,1/30/2000,1/30/2000,1/30/2000,00:00,05:30,00:00,1/30/2000,1/30/2000,1/30/2000,08:00,13:30,08:00,ODI,1,True,700,Standard Bank Triangular Tournament,1/21/2000,2/13/2000,,3,England,ENG,England,ENG,10,Zimbabwe,ZIM,Zimbabwe,ZIM,5449,"England and Zimbabwe tour of South Africa, 2000",False,"Diamond Oval, Kimberley",43,7,South Africa,SA,8 wickets,3,bat,10,,Tournament,False,False,,,False,114,5,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,10,Zimbabwe,ZIM,Zimbabwe,ZIM,161,9,50,3.22,3,England,ENG,England,ENG,162,2,32.1,5.03,,,,,,,,
False,1/30/2000T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,3481,auin013020003481,"League, Match 12",Australia beat India by 4 wickets,Match Ended,1/30/2000,1/30/2000,1/30/2000,00:00,05:30,00:00,1/30/2000,1/30/2000,1/30/2000,08:00,13:30,08:00,ODI,1,True,699,"Carlton & United Series, 2000",1/9/2000,2/4/2000,,1,Australia,AUS,Australia,AUS,4,India,IND,India,IND,749,"Tri-Series in Australia, 2000",False,"W.A.C.A. Ground, Perth",167,1,Australia,AUS,4 wickets,1,bat,4,"C and U Series, 2000",Tournament,False,False,8,Australia Tri Series,False,114,12,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,4,India,IND,India,IND,226,6,50,4.51,1,Australia,AUS,Australia,AUS,230,6,49.3,4.64,,,,,,,,
False,2/2/2000T05:30:00+05:30,True,,,ICC,1,False,False,2,ODI International - m,3482,sazm020220003482,"League, Match 6",Zimbabwe beat South Africa by 2 wickets,Match Ended,2/2/2000,2/2/2000,2/2/2000,00:00,05:30,00:00,2/2/2000,2/2/2000,2/2/2000,08:00,13:30,08:00,ODI,1,True,700,Standard Bank Triangular Tournament,1/21/2000,2/13/2000,,7,South Africa,SA,South Africa,SA,10,Zimbabwe,ZIM,Zimbabwe,ZIM,5449,"England and Zimbabwe tour of South Africa, 2000",False,"Kingsmead, Durban",84,7,South Africa,SA,2 wickets,10,bat,7,,Tournament,False,False,,,False,114,6,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,7,South Africa,SA,South Africa,SA,222,7,50,4.44,10,Zimbabwe,ZIM,Zimbabwe,ZIM,223,8,50,4.45,,,,,,,,
