CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,TeamType,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore,MOM,MOM_TYPE,MOMPlayerId,MOMRuns,MOMBalls,MOMWicket,MOMRC,MOMImage,KO,GMTMatchEndTime,GMTMatchEndDate,matchDateTime,timestamp,CustomMatchTime
163,1572,6,Multi Day,Post,2024-11-01,1 Nov 2024,India vs New Zealand,09:30,04:00 GMT,2024-11-01,4,New Zealand,1,India,NZ,IND,21,Wankhede Stadium,New Zealand Won by 25   Runs ,New Zealand,New Zealand Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,235/10 (65.4 Ov) & 174/10 (45.5 Ov),263/10 (59.4 Ov) & 121/10 (29.1 Ov),,2024-11-01 09:30:00,Mumbai,,,,,,,,34,143,407,85,1,India,,,,,4,New Zealand,Asia/Kolkata,5 Nov 2024,17:30,200,0,Test,3,,New Zealand Tour Of India Test Series 2024,Michael Gough,Richard Illingworth,Paul Reiffel,New Zealand Won by 25   Runs ,https://scores.bcci.tv/matchcentre/teamlogos/new_zealand-black.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/new_zealand-black.png,0,+9.5,2018-100mb00000000020-9223b16ce99c11,Washington Sundar,12,25,0,0,48.0,https://scores.bcci.tv/matchcentre/playerimages/w0t6JZLaYO172975477820.png,2019-100mb00000000063-d9aa7a01187311,Mohammed Siraj,0,1,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/Tb8VFq2Ny9172874313363.png,2020-100mb00000000385-239be93d521e11,Ajaz Patel,14.1,57,1,6,4.02,14.16,https://scores.bcci.tv/matchcentre/playerimages/7iZZ6puRCk1728972625385.png,,,78.65,4,235/10 (65.4 Overs),235,10,65.4,3.58,263/10 (59.4 Overs),263,10,59.4,4.41,174/10 (45.5 Overs),174,10,45.5,3.8,121/10 (29.1 Overs),121,10,29.1,4.15,,,,,,,,,,,2,4,New Zealand,1,India,,,,,4,3rd  Test,,,3,0,0,0,Ajaz Patel,,385,7,16,5,103,https://scores.bcci.tv/matchcentre/playerimages/7iZZ6puRCk1728972625385.png,,12:00 GMT,2024-11-05,,,
194,1697,6,Multi Day,Post,2024-11-07,7 Nov 2024,Australia A vs India A,10:30,23:30 GMT,2024-11-06,168,India A,233,Australia A,IND-A,AUS-A,3,Melbourne Cricket Ground,Australia A Won by 6 Wickets ,Australia A,Australia A Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,161/10 (57.1 Ov) & 229/10 (77.5 Ov),223/10 (62.1 Ov) & 169/4 (47.5 Ov),,2024-11-07 10:30:00,Melbourne,,,,,,,,108,290,0,232,233,Australia A,,,,,168,India A,Asia/Kolkata,10 Nov 2024,21:30,90,0,Test,2,,India A Tour Of Australia 2024,GA Abood,MG Graham Smith,,Australia A Won by 6 Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/Kct0pgqupN1726838081india.webp,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/Kct0pgqupN1726838081india.webp,0,+9.5,2024-100mb00000003484-f88be3c9907811,Beau Webster,46,66,6,0,69.69,https://scores.bcci.tv/matchcentre/playerimages/,2024-100mb00000002959-369c1117c71611,Sam Konstas,73,128,7,1,57.03,https://scores.bcci.tv/matchcentre/playerimages/,2024-100mb00000003118-481ccec2e83a11,Tanush Kotian,12.5,62,1,1,4.83,77.0,https://scores.bcci.tv/matchcentre/playerimages/JOgpeMENtk17302953183118.jpeg,,,100,4,161/10 (57.1 Overs),161,10,57.1,2.82,223/10 (62.1 Overs),223,10,62.1,3.59,229/10 (77.5 Overs),229,10,77.5,2.94,169/4 (47.5 Overs),169,4,47.5,3.53,,,,,,,,,,,2,168,India A,233,Australia A,,,,,233,2nd  Test,,,2,0,0,0,,,,-,-,-,-,,,10:30 GMT,2024-11-10,,,
166,1581,5,T20 D/N,Post,2024-11-08,8 Nov 2024,South Africa vs India,16:30,14:30 GMT,2024-11-08,1,India,5,South Africa,IND,SA,116,Kingsmead,India Won by 61 Runs ,South Africa,South Africa Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,202/8 (20.0 Ov),141/10 (17.5 Ov),,2024-11-08 16:30:00,Durban,,,,,,,,370,568,463,84,5,South Africa,,,,,1,India,Asia/Kolkata,9 Nov 2024,22:00,20,0,T20,1,,India Tour Of South Africa T20 Series 2024,LB Gcuma,Stephen Harris,Arno Jacobs,India Won by 61 Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/tY4UgfmAqX1729664332South-Africa.png,https://scores.bcci.tv/matchcentre/teamlogos/tY4UgfmAqX1729664332South-Africa.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2019-100mb00000000347-a1e95770e42911,Keshav Maharaj,5,9,0,0,55.55,https://scores.bcci.tv/matchcentre/playerimages/q91JRpEWUO1731391512347.png,2024-100mb00000003385-42de0df368ff11,Nqabayomzi Peter,5,3,1,0,166.66,https://scores.bcci.tv/matchcentre/playerimages/aWYdmLcdZT17313913233385.png,2019-100mb00000000109-5cc123ab449411,Avesh Khan,2.5,28,0,2,9.88,8.5,https://scores.bcci.tv/matchcentre/playerimages/73Pw9ieDaX1731062488109.png,,,94.58,2,202/8 (20.0 Overs),202,8,20.0,10.1,141/10 (17.5 Overs),141,10,17.5,7.91,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,1st T20I,,,1,158,0,0,Sanju Samson,,190,107,50,-,-,https://scores.bcci.tv/matchcentre/playerimages/wYXllyErmd1730983420190.png,,20:00 GMT,2024-11-09,,,
166,1582,5,T20 D/N,Post,2024-11-10,10 Nov 2024,South Africa vs India,16:00,14:00 GMT,2024-11-10,1,India,5,South Africa,IND,SA,90,St George's Park,South Africa Won by 3  Wickets ,South Africa,South Africa Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,124/6 (20.0 Ov),128/7 (19.0 Ov),,2024-11-10 16:00:00,Gqeberha,,,,,,,,463,370,184,84,5,South Africa,,,,,1,India,Asia/Kolkata,10 Nov 2024,22:00,20,0,T20,2,,India Tour Of South Africa T20 Series 2024,Arno Jacobs,LB Gcuma,Allahudien Paleker,South Africa Won by 3  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/tY4UgfmAqX1729664332South-Africa.png,https://scores.bcci.tv/matchcentre/teamlogos/tY4UgfmAqX1729664332South-Africa.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2022-100mb00000001017-3e376712cc7911,Tristan Stubbs,47,41,7,0,114.63,https://scores.bcci.tv/matchcentre/playerimages/t2q72KsRMk17313923561017.png,2023-100mb00000002535-239c770f61da11,Gerald Coetzee,19,9,2,1,211.11,https://scores.bcci.tv/matchcentre/playerimages/xHZRHMvU2417313912472535.png,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,4.0,41,0,1,10.25,24.0,https://scores.bcci.tv/matchcentre/playerimages/84X7osRJIC1730983359125.png,,,97.50,2,124/6 (20.0 Overs),124,6,20.0,6.2,128/7 (19.0 Overs),128,7,19.0,6.74,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,5,2nd  T20I,,,2,134,0,0,Tristan Stubbs,Batting,1017,47,41,-,-,https://scores.bcci.tv/matchcentre/playerimages/t2q72KsRMk17313923561017.png,,20:00 GMT,2024-11-10,,,
166,1583,5,T20 D/N,Post,2024-11-13,13 Nov 2024,South Africa vs India,17:00,15:00 GMT,2024-11-13,1,India,5,South Africa,IND,SA,60,SuperSport Park,India Won by 11   Runs ,South Africa,South Africa Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,219/6 (20.0 Ov),208/7 (20.0 Ov),,2024-11-13 17:00:00,Centurion,,,,,,,,184,463,568,84,5,South Africa,,,,,1,India,Asia/Kolkata,14 Nov 2024,22:00,20,0,T20,3,,India Tour Of South Africa T20 Series 2024,Allahudien Paleker,Arno Jacobs,Stephen Harris,India Won by 11   Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/tY4UgfmAqX1729664332South-Africa.png,https://scores.bcci.tv/matchcentre/teamlogos/tY4UgfmAqX1729664332South-Africa.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2023-100mb00000002535-239c770f61da11,Gerald Coetzee,2,3,0,0,66.66,https://scores.bcci.tv/matchcentre/playerimages/xHZRHMvU2417313912472535.png,2022a55a831b72ab11ec8ab502ab46c,Andile Simelane,5,2,1,0,250.0,https://scores.bcci.tv/matchcentre/playerimages/nf60xRNhdo1731391640804.png,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,4.0,37,0,3,9.25,8.0,https://scores.bcci.tv/matchcentre/playerimages/84X7osRJIC1730983359125.png,,,99.58,2,219/6 (20.0 Overs),219,6,20.0,10.95,208/7 (20.0 Overs),208,7,20.0,10.4,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,3rd  T20I,,,3,208,0,0,Tilak Varma,,993,107,56,-,-,https://scores.bcci.tv/matchcentre/playerimages/bafcWJ3yf91730983522993.png,,20:00 GMT,2024-11-14,,,
166,1584,5,T20 D/N,Post,2024-11-15,15 Nov 2024,South Africa vs India,17:00,15:00 GMT,2024-11-15,1,India,5,South Africa,IND,SA,61,The Wanderers Stadium,India Won by 135   Runs ,India,India Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,283/1 (20.0 Ov),148/10 (18.2 Ov),,2024-11-15 17:00:00,Johannesburg,,,,,,,,184,568,370,84,5,South Africa,,,,,1,India,Asia/Kolkata,16 Nov 2024,22:30,20,0,T20,4,,India Tour Of South Africa T20 Series 2024,Allahudien Paleker,Stephen Harris,LB Gcuma,India Won by 135   Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/tY4UgfmAqX1729664332South-Africa.png,https://scores.bcci.tv/matchcentre/teamlogos/tY4UgfmAqX1729664332South-Africa.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2020-100mb00000000516-160c708d62be11,Lutho Sipamla,3,4,0,0,75.0,https://scores.bcci.tv/matchcentre/playerimages/zIeNYb3koJ1731391695516.jpeg,2021-100mb00000000586-8238f85f91de11,Marco Jansen,29,12,2,3,241.66,https://scores.bcci.tv/matchcentre/playerimages/yGaYFGtSJh1731391552586.png,2022-100mb00000000991-d9fbad51a44b11,Ramandeep Singh,3.2,42,0,1,12.6,20.0,https://scores.bcci.tv/matchcentre/playerimages/3NOryz9mxq1731062528991.png,,,95.83,2,283/1 (20.0 Overs),283,1,20.0,14.15,148/10 (18.2 Overs),148,10,18.2,8.07,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,4th  T20I,,,4,161,0,0,Tilak Varma,,993,120,47,-,-,https://scores.bcci.tv/matchcentre/playerimages/bafcWJ3yf91730983522993.png,,20:30 GMT,2024-11-16,,,
183,1649,6,Multi Day,Post,2024-11-22,22 Nov 2024,Australia vs India,10:20,02:20 GMT,2024-11-22,1,India,2,Australia,IND,AUS,85,Perth Stadium,India Won by 295  Runs ,India,India Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,150/10 (49.4 Ov) & 487/6 dec (134.3 Ov),104/10 (51.2 Ov) & 238/10 (58.4 Ov),,2024-11-22 10:20:00,Perth,,,,,,,,29,32,143,83,2,Australia,,,,,1,India,Asia/Kolkata,26 Nov 2024,18:00,200,0,Test,1,,Border Gavaskar Trophy 2024-25,Chris Gaffaney,Richard Kettleborough,Richard Illingworth,India Won by 295  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2018-100mb00000000026-7dd5ad5de99d11,Alex Carey,36,58,2,0,62.06,https://scores.bcci.tv/matchcentre/playerimages/a9OALiEEfh173218437926.png,2018-100mb00000000036-2af54408f88a11,Josh Hazlewood,4,10,1,0,40.0,https://scores.bcci.tv/matchcentre/playerimages/VhtQ8Mr8Dv173218442536.png,2022-100mb00000001013-30676520bcc011,Harshit Rana,13.4,69,1,1,5.05,82.0,https://scores.bcci.tv/matchcentre/playerimages/ZUr3wqgest17321998841013.png,,,82.33,4,150/10 (49.4 Overs),150,10,49.4,3.02,104/10 (51.2 Overs),104,10,51.2,2.03,487/6 dec (134.3 Overs),487,6 dec,134.3,3.62,238/10 (58.4 Overs),238,10,58.4,4.06,,,,,,,,,,,2,1,India,2,Australia,,,,,1,1st Test,,,1,0,0,0,Jasprit Bumrah,,9,8,8,5,30,https://scores.bcci.tv/matchcentre/playerimages/Hy1faSpE0V17322001749.png,,10:00 GMT,2024-11-26,,,
183,1650,4,Multi Day (D/N),Post,2024-12-06,6 Dec 2024,Australia vs India,13:30,04:00 GMT,2024-12-06,1,India,2,Australia,IND,AUS,1,Adelaide Oval,Australia Won by 10  Wickets ,India,India Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,180/10 (44.1 Ov) & 175/10 (36.5 Ov),337/10 (87.3 Ov) & 19/0 (3.2 Ov),,2024-12-06 13:30:00,Adelaide,,,,,,,,143,29,32,83,2,Australia,,,,,1,India,Asia/Kolkata,10 Dec 2024,23:59,200,0,Test,2,,Border Gavaskar Trophy 2024-25,Richard Illingworth,Chris Gaffaney,Richard Kettleborough,Australia Won by 10  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2018-100mb00000000038-5f4beb56f88a11,Usman Khawaja,9,8,1,0,112.5,https://scores.bcci.tv/matchcentre/playerimages/kkL5IQ3w49173218445038.png,2024-100mb00000003476-fd6b5e10907711,Nathan McSweeney,10,12,2,0,83.33,https://scores.bcci.tv/matchcentre/playerimages/EGwTPcDWgk17321862903476.png,2019-100mb00000000063-d9aa7a01187311,Mohammed Siraj,1.2,9,0,0,6.75,0.0,https://scores.bcci.tv/matchcentre/playerimages/t3dKQ0WyhB173220015863.png,,,75.42,4,180/10 (44.1 Overs),180,10,44.1,4.08,337/10 (87.3 Overs),337,10,87.3,3.85,175/10 (36.5 Overs),175,10,36.5,4.75,19/0 (3.2 Overs),19,0,3.2,5.7,,,,,,,,,,,2,1,India,2,Australia,,,,,2,2nd  Test,,,2,0,0,0,Travis Head,,37,140,141,-,-,https://scores.bcci.tv/matchcentre/playerimages/ad8eJ0BKTm173218443637.png,,14:29 GMT,2024-12-10,,,
183,1651,6,Multi Day,Post,2024-12-14,14 Dec 2024,Australia vs India,10:20,00:20 GMT,2024-12-14,2,Australia,1,India,AUS,IND,2,The Gabba,Match Drawn  ,India,India Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,445/10 (117.1 Ov) & 89/7 dec (18.0 Ov),260/10 (78.5 Ov) & 8/0 (2.1 Ov),,2024-12-14 10:20:00,Brisbane,,,,,,,,143,32,29,83,2,Australia,,,,,1,India,Asia/Kolkata,18 Dec 2024,23:59,90,0,Test,3,,Border Gavaskar Trophy 2024-25,Richard Illingworth,Richard Kettleborough,Chris Gaffaney,Match Drawn  ,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2018-100mb00000000019-80e59e32e99c11,K L Rahul,4,7,0,0,57.14,https://scores.bcci.tv/matchcentre/playerimages/9UV6ovWWAR173220006619.png,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,4,6,0,0,66.66,https://scores.bcci.tv/matchcentre/playerimages/U4z2GdaHvs1732200116533.png,2018-100mb00000000031-b334eaf6f08611,Mitchell Starc,1.1,4,0,0,3.43,0.0,https://scores.bcci.tv/matchcentre/playerimages/6QwTl3tukO173218439231.png,,,75.60,4,445/10 (117.1 Overs),445,10,117.1,3.8,260/10 (78.5 Overs),260,10,78.5,3.3,89/7 dec (18.0 Overs),89,7 dec,18.0,4.94,8/0 (2.1 Overs),8,0,2.1,3.69,,,,,,,,,,,2,2,Australia,1,India,,,,,,3rd  Test,,,3,0,0,0,Travis Head,,37,152,160,1,3,https://scores.bcci.tv/matchcentre/playerimages/ad8eJ0BKTm173218443637.png,,13:59 GMT,2024-12-18,,,
183,1652,6,Multi Day,Post,2024-12-26,26 Dec 2024,Australia vs India,09:30,23:30 GMT,2024-12-25,2,Australia,1,India,AUS,IND,3,Melbourne Cricket Ground,Australia Won by 184  Runs ,Australia,Australia Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,474/10 (122.4 Ov) & 234/10 (83.4 Ov),369/10 (119.3 Ov) & 155/10 (79.1 Ov),,2024-12-26 09:30:00,Melbourne,,,,,,,,3,34,90,84,2,Australia,,,,,1,India,Asia/Kolkata,30 Dec 2024,23:59,90,0,Test,4,,Border Gavaskar Trophy 2024-25,Joel Wilson,Michael Gough,Sharfuddoula,Australia Won by 184  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2019-100mb00000000063-d9aa7a01187311,Mohammed Siraj,0,2,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/t3dKQ0WyhB173220015863.png,2018-100mb00000000020-9223b16ce99c11,Washington Sundar,5,45,0,0,11.11,https://scores.bcci.tv/matchcentre/playerimages/RqNNWkUpAz173220008220.png,2018-100mb00000000039-72de4121f88a11,Nathan Lyon,20.1,37,6,2,1.83,60.5,https://scores.bcci.tv/matchcentre/playerimages/7EeBx2TJLb173218446239.png,,,96.99,4,474/10 (122.4 Overs),474,10,122.4,3.86,369/10 (119.3 Overs),369,10,119.3,3.09,234/10 (83.4 Overs),234,10,83.4,2.8,155/10 (79.1 Overs),155,10,79.1,1.96,,,,,,,,,,,2,2,Australia,1,India,,,,,2,4th  Test,,,4,0,0,0,Pat Cummins,,33,49,63,3,89,https://scores.bcci.tv/matchcentre/playerimages/WmUxP6Wzuh173218440133.png,,13:59 GMT,2024-12-30,,,
183,1653,6,Multi Day,Post,2025-01-03,3 Jan 2025,Australia vs India,09:30,23:30 GMT,2025-01-02,1,India,2,Australia,IND,AUS,4,Sydney Cricket Ground,Australia Won by 6   Wickets ,India,India Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,185/10 (72.2 Ov) & 157/10 (39.5 Ov),181/10 (51.0 Ov) & 162/4 (27.0 Ov),,2025-01-03 09:30:00,Sydney,,,,,,,,34,90,3,84,2,Australia,,,,,1,India,Asia/Kolkata,7 Jan 2025,23:59,200,0,Test,5,,Border Gavaskar Trophy 2024-25,Michael Gough,Sharfuddoula,Joel Wilson,Australia Won by 6   Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2024-100mb00000003484-f88be3c9907811,Beau Webster,39,34,6,0,114.7,https://scores.bcci.tv/matchcentre/playerimages/OkqSNlXGko17344406973484.png,2018-100mb00000000037-4e250de6f88a11,Travis Head,34,38,4,0,89.47,https://scores.bcci.tv/matchcentre/playerimages/ad8eJ0BKTm173218443637.png,2018-100mb00000000020-9223b16ce99c11,Washington Sundar,1.0,11,0,0,11.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/RqNNWkUpAz173220008220.png,,,78.38,4,185/10 (72.2 Overs),185,10,72.2,2.56,181/10 (51.0 Overs),181,10,51.0,3.55,157/10 (39.5 Overs),157,10,39.5,3.94,162/4 (27.0 Overs),162,4,27.0,6,,,,,,,,,,,2,1,India,2,Australia,,,,,2,5th  Test,,,5,0,0,0,Scott Boland,,1046,9,9,4,31,https://scores.bcci.tv/matchcentre/playerimages/sDNf4WcABn17321843641046.png,,13:59 GMT,2025-01-07,,,
164,1573,8,T20 (N),Post,2025-01-22,22 Jan 2025,India vs England,19:00,13:30 GMT,2025-01-22,3,England,1,India,ENG,IND,19,Eden Gardens,India Won by 7  Wickets ,India,India Won The Toss And Elected To Field, Won The Toss And Elected To Field,0,132/10 (20.0 Ov),133/3 (12.5 Ov),,2025-01-22 19:00:00,Kolkata,,,,,,,,221,42,159,86,1,India,,,,,3,England,Asia/Kolkata,22 Jan 2025,23:59,20,0,T20,1,,England Tour Of India T20 Series 2025,Madanagopal Jayaraman,Nitin Menon,KN Ananthapadmanabhan,India Won by 7  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,0,+9.5,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,19,16,3,0,118.75,https://scores.bcci.tv/matchcentre/playerimages/RWv2lGN2Qt1737441826993.png,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya,3,4,0,0,75.0,https://scores.bcci.tv/matchcentre/playerimages/HxaktC4oS0173744181854.png,2019-100mb00000000315-585558897aef11,Mark Wood,2.5,25,0,0,8.82,0.0,https://scores.bcci.tv/matchcentre/playerimages/eb11bmjwAE1737461438315.png,,,,2,132/10 (20.0 Overs),132,10,20.0,6.6,133/3 (12.5 Overs),133,3,12.5,10.36,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,1st T20I,,,1,207,0,0,Varun Chakaravarthy,,140,-,-,3,23,https://scores.bcci.tv/matchcentre/playerimages/AH0vQ2dULy1737441633140.png,,18:29 GMT,2025-01-22,,,
164,1574,8,T20 (N),Post,2025-01-25,25 Jan 2025,India vs England,19:00,13:30 GMT,2025-01-25,3,England,1,India,ENG,IND,18,MA Chidambaram Stadium,India Won by 2  Wickets ,India,India Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,165/9 (20.0 Ov),166/8 (19.2 Ov),,2025-01-25 19:00:00,Chennai,,,,,,,,558,87,261,86,1,India,,,,,3,England,Asia/Kolkata,25 Jan 2025,23:59,20,0,T20,2,,England Tour Of India T20 Series 2025,Ananthapadmanabhan N,Virender Kumar Sharma,Rohan Pandit,India Won by 2  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,0,+9.5,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,72,55,4,5,130.9,https://scores.bcci.tv/matchcentre/playerimages/RWv2lGN2Qt1737441826993.png,2020-100mb00000000520-c2b1e0df638711,Ravi Bishnoi,9,5,2,0,180.0,https://scores.bcci.tv/matchcentre/playerimages/5KzCQlq5Ac1737441730520.png,2022-100mb00000001216-7c5947a7f6b111,Jamie Overton,2.2,20,0,1,8.57,14.0,https://scores.bcci.tv/matchcentre/playerimages/5hQe6z6tkQ17374612291216.png,,,,2,165/9 (20.0 Overs),165,9,20.0,8.25,166/8 (19.2 Overs),166,8,19.2,8.59,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,2nd  T20I,,,2,171,0,0,Tilak Varma,,993,72,55,-,-,https://scores.bcci.tv/matchcentre/playerimages/RWv2lGN2Qt1737441826993.png,,18:29 GMT,2025-01-25,,,
