,MatchID,inningNumber,oversUnique,overNumber,ballNumber,batsmanPlayerId,bowlerPlayerId,totalInningRuns,totalInningWickets,totalRuns,batsmanRuns,isFour,isSix,isWicket,dismissalType,byes,legbyes,wides,noballs,penalties,wagonX,wagonY,wagonZone,pitchLine,pitchLength,shotType,shotControl,timestamp,outPlayerId,predictions,title,dismissalText,events,over,batsmanStatText,bowlerStatText,smartStats
10,1426557,1,1.05,2,5,101347,87477,4,0,0,0,False,False,False,,0,0,0,0,0,202,185,3,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,1.0,2024-12-14T00:27:45.000Z,,,Siraj to McSweeney,,[],,,,[]
11,1426557,1,1.06,2,6,101347,87477,4,0,0,0,False,False,False,,0,0,0,0,0,158,152,7,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,1.0,2024-12-14T00:28:23.000Z,,,Siraj to McSweeney,,[],"{'team': {'id': 2, 'objectId': 2, 'scribeId': 2, 'slug': 'australia', 'name': 'Australia', 'longName': 'Australia', 'abbreviation': 'AUS', 'unofficialName': '', 'imageUrl': '/lsci/db/PICTURES/CMS/340400/340493.png', 'isCountry': True, 'primaryColor': '#f3f702', 'image': {'id': 340493, 'objectId': 1318684, 'slug': 'australia-team-flag-latest', 'url': '/lsci/db/PICTURES/CMS/340400/340493.png', 'width': 500, 'height': 500, 'caption': 'Australia team flag-latest', 'longCaption': 'Australia team flag-latest', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'country': {'id': 2, 'objectId': 2, 'name': 'Australia', 'shortName': 'Australia', 'abbreviation': 'AUS', 'slug': 'australia'}}, 'inningNumber': 1, 'overNumber': 2, 'overRuns': 0, 'overWickets': 0, 'totalRuns': 4, 'totalWickets': 0, 'target': 0, 'overLimit': 0, 'ballLimit': 0, 'isMaiden': True, 'isComplete': True, 'isSuperOver': False, 'overEndBatsmen': [{'player': {'id': 101347, 'objectId': 1124290, 'name': 'NA McSweeney', 'longName': 'Nathan McSweeney', 'mobileName': 'McSweeney', 'indexName': 'McSweeney, NA', 'battingName': 'NA McSweeney', 'fieldingName': 'McSweeney', 'slug': 'nathan-mcsweeney', 'imageUrl': '/lsci/db/PICTURES/CMS/390600/390641.2.png', 'headshotImageUrl': None, 'dateOfBirth': {'year': 1999, 'month': 3, 'date': 8}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['ob'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm offbreak'], 'image': {'id': 390641, 'objectId': 1458958, 'slug': 'nathan-mcsweeney-player-portrait', 'url': '/lsci/db/PICTURES/CMS/390600/390641.2.png', 'width': 160, 'height': 136, 'caption': 'Nathan McSweeney, player portrait', 'longCaption': 'Nathan McSweeney, player portrait', 'credit': 'Getty Images for Cricket Australia', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 2, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': None}, 'runs': 0, 'balls': 6, 'fours': 0, 'sixes': 0}, {'player': {'id': 48671, 'objectId': 215155, 'name': 'UT Khawaja', 'longName': 'Usman Khawaja', 'mobileName': 'Khawaja', 'indexName': 'Khawaja, UT', 'battingName': 'UT Khawaja', 'fieldingName': 'Khawaja', 'slug': 'usman-khawaja', 'imageUrl': '/lsci/db/PICTURES/CMS/319700/319716.1.png', 'headshotImageUrl': '/lsci/db/PICTURES/CMS/319700/319716.png', 'dateOfBirth': {'year': 1986, 'month': 12, 'date': 18}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['lhb'], 'bowlingStyles': ['rm'], 'longBattingStyles': ['left-hand bat'], 'longBowlingStyles': ['right-arm medium'], 'image': {'id': 319716, 'objectId': 1259715, 'slug': 'usman-khawaja-player-page-headshot-cutout-2021', 'url': '/lsci/db/PICTURES/CMS/319700/319716.1.png', 'width': 160, 'height': 136, 'caption': 'Usman Khawaja player page headshot cutout, 2021', 'longCaption': 'Usman Khawaja player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': None}, 'countryTeamId': 2, 'playerRoleTypeIds': [2], 'playingRoles': ['top-order batter'], 'headshotImage': {'id': 319716, 'objectId': 1259715, 'slug': 'usman-khawaja-player-page-headshot-cutout-2021', 'url': '/lsci/db/PICTURES/CMS/319700/319716.png', 'width': 600, 'height': 436, 'caption': 'Usman Khawaja player page headshot cutout, 2021', 'longCaption': 'Usman Khawaja player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/lsci/db/PICTURES/CMS/319700/319716.square.png'}}}, 'runs': 0, 'balls': 6, 'fours': 0, 'sixes': 0}], 'overEndBowlers': [{'player': {'id': 87477, 'objectId': 940973, 'name': 'Mohammed Siraj', 'longName': 'Mohammed Siraj', 'mobileName': 'Siraj', 'indexName': 'Mohammed Siraj', 'battingName': 'Mohammed Siraj', 'fieldingName': 'Mohammed Siraj', 'slug': 'mohammed-siraj', 'imageUrl': '/lsci/db/PICTURES/CMS/322600/322611.1.png', 'headshotImageUrl': '/lsci/db/PICTURES/CMS/322600/322611.png', 'dateOfBirth': {'year': 1994, 'month': 3, 'date': 13}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rf'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm fast'], 'image': {'id': 322611, 'objectId': 1265471, 'slug': 'mohammed-siraj-player-page-headshot-cutout-2021', 'url': '/lsci/db/PICTURES/CMS/322600/322611.1.png', 'width': 160, 'height': 136, 'caption': 'Mohammed Siraj player page headshot cutout, 2021', 'longCaption': 'Mohammed Siraj player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': None}, 'countryTeamId': 6, 'playerRoleTypeIds': [4], 'playingRoles': ['bowler'], 'headshotImage': {'id': 322611, 'objectId': 1265471, 'slug': 'mohammed-siraj-player-page-headshot-cutout-2021', 'url': '/lsci/db/PICTURES/CMS/322600/322611.png', 'width': 600, 'height': 436, 'caption': 'Mohammed Siraj player page headshot cutout, 2021', 'longCaption': 'Mohammed Siraj player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/lsci/db/PICTURES/CMS/322600/322611.square.png'}}}, 'overs': 1, 'balls': 6, 'maidens': 1, 'conceded': 0, 'wickets': 0, 'currentType': 1}, {'player': {'id': 70640, 'objectId': 625383, 'name': 'JJ Bumrah', 'longName': 'Jasprit Bumrah', 'mobileName': 'Bumrah', 'indexName': 'Bumrah, JJ', 'battingName': 'JJ Bumrah', 'fieldingName': 'Bumrah', 'slug': 'jasprit-bumrah', 'imageUrl': '/lsci/db/PICTURES/CMS/319900/319940.2.png', 'headshotImageUrl': '/lsci/db/PICTURES/CMS/319900/319940.png', 'dateOfBirth': {'year': 1993, 'month': 12, 'date': 6}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rf'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm fast'], 'image': {'id': 319940, 'objectId': 1260219, 'slug': 'jasprit-bumrah-player-page-headshot-cutout-2021', 'url': '/lsci/db/PICTURES/CMS/319900/319940.2.png', 'width': 160, 'height': 136, 'caption': 'Jasprit Bumrah player page headshot cutout, 2021', 'longCaption': 'Jasprit Bumrah player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': None}, 'countryTeamId': 6, 'playerRoleTypeIds': [4], 'playingRoles': ['bowler'], 'headshotImage': {'id': 319940, 'objectId': 1260219, 'slug': 'jasprit-bumrah-player-page-headshot-cutout-2021', 'url': '/lsci/db/PICTURES/CMS/319900/319940.png', 'width': 600, 'height': 436, 'caption': 'Jasprit Bumrah player page headshot cutout, 2021', 'longCaption': 'Jasprit Bumrah player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/lsci/db/PICTURES/CMS/319900/319940.square.png'}}}, 'overs': 1, 'balls': 6, 'maidens': 1, 'conceded': 0, 'wickets': 0, 'currentType': 2}], 'rollover': None}",,,[]
12,1426557,1,2.01,3,1,48671,70640,4,0,0,0,False,False,False,,0,0,0,0,0,0,0,0,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,LEFT_ALONE,1.0,2024-12-14T00:29:17.000Z,,,Bumrah to Khawaja,,[],,,,[]
13,1426557,1,2.02,3,2,48671,70640,4,0,0,0,False,False,False,,0,0,0,0,0,205,226,4,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,1.0,2024-12-14T00:30:04.000Z,,,Bumrah to Khawaja,,[],,,,[]
14,1426557,1,2.03,3,3,48671,70640,4,0,0,0,False,False,False,,0,0,0,0,0,147,188,6,OUTSIDE_OFFSTUMP,FULL,PUSH,1.0,2024-12-14T00:30:38.000Z,,,Bumrah to Khawaja,,[],,,,[]
15,1426557,1,2.04,3,4,48671,70640,4,0,0,0,False,False,False,,0,0,0,0,0,0,0,0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,DEFENDED,2.0,2024-12-14T00:31:10.000Z,,,Bumrah to Khawaja,,[],,,,[]
16,1426557,1,2.05,3,5,48671,70640,6,0,2,2,False,False,False,,0,0,0,0,0,76,240,6,OUTSIDE_OFFSTUMP,GOOD_LENGTH,FLICK,1.0,2024-12-14T00:31:49.000Z,,,Bumrah to Khawaja,,[],,,,[]
17,1426557,1,2.06,3,6,48671,70640,6,0,0,0,False,False,False,,0,0,0,0,0,0,0,0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,LEFT_ALONE,1.0,2024-12-14T00:32:30.000Z,,,Bumrah to Khawaja,,[],"{'team': {'id': 2, 'objectId': 2, 'scribeId': 2, 'slug': 'australia', 'name': 'Australia', 'longName': 'Australia', 'abbreviation': 'AUS', 'unofficialName': '', 'imageUrl': '/lsci/db/PICTURES/CMS/340400/340493.png', 'isCountry': True, 'primaryColor': '#f3f702', 'image': {'id': 340493, 'objectId': 1318684, 'slug': 'australia-team-flag-latest', 'url': '/lsci/db/PICTURES/CMS/340400/340493.png', 'width': 500, 'height': 500, 'caption': 'Australia team flag-latest', 'longCaption': 'Australia team flag-latest', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'country': {'id': 2, 'objectId': 2, 'name': 'Australia', 'shortName': 'Australia', 'abbreviation': 'AUS', 'slug': 'australia'}}, 'inningNumber': 1, 'overNumber': 3, 'overRuns': 2, 'overWickets': 0, 'totalRuns': 6, 'totalWickets': 0, 'target': 0, 'overLimit': 0, 'ballLimit': 0, 'isMaiden': False, 'isComplete': True, 'isSuperOver': False, 'overEndBatsmen': [{'player': {'id': 48671, 'objectId': 215155, 'name': 'UT Khawaja', 'longName': 'Usman Khawaja', 'mobileName': 'Khawaja', 'indexName': 'Khawaja, UT', 'battingName': 'UT Khawaja', 'fieldingName': 'Khawaja', 'slug': 'usman-khawaja', 'imageUrl': '/lsci/db/PICTURES/CMS/319700/319716.1.png', 'headshotImageUrl': '/lsci/db/PICTURES/CMS/319700/319716.png', 'dateOfBirth': {'year': 1986, 'month': 12, 'date': 18}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['lhb'], 'bowlingStyles': ['rm'], 'longBattingStyles': ['left-hand bat'], 'longBowlingStyles': ['right-arm medium'], 'image': {'id': 319716, 'objectId': 1259715, 'slug': 'usman-khawaja-player-page-headshot-cutout-2021', 'url': '/lsci/db/PICTURES/CMS/319700/319716.1.png', 'width': 160, 'height': 136, 'caption': 'Usman Khawaja player page headshot cutout, 2021', 'longCaption': 'Usman Khawaja player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': None}, 'countryTeamId': 2, 'playerRoleTypeIds': [2], 'playingRoles': ['top-order batter'], 'headshotImage': {'id': 319716, 'objectId': 1259715, 'slug': 'usman-khawaja-player-page-headshot-cutout-2021', 'url': '/lsci/db/PICTURES/CMS/319700/319716.png', 'width': 600, 'height': 436, 'caption': 'Usman Khawaja player page headshot cutout, 2021', 'longCaption': 'Usman Khawaja player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/lsci/db/PICTURES/CMS/319700/319716.square.png'}}}, 'runs': 2, 'balls': 12, 'fours': 0, 'sixes': 0}, {'player': {'id': 101347, 'objectId': 1124290, 'name': 'NA McSweeney', 'longName': 'Nathan McSweeney', 'mobileName': 'McSweeney', 'indexName': 'McSweeney, NA', 'battingName': 'NA McSweeney', 'fieldingName': 'McSweeney', 'slug': 'nathan-mcsweeney', 'imageUrl': '/lsci/db/PICTURES/CMS/390600/390641.2.png', 'headshotImageUrl': None, 'dateOfBirth': {'year': 1999, 'month': 3, 'date': 8}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['ob'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm offbreak'], 'image': {'id': 390641, 'objectId': 1458958, 'slug': 'nathan-mcsweeney-player-portrait', 'url': '/lsci/db/PICTURES/CMS/390600/390641.2.png', 'width': 160, 'height': 136, 'caption': 'Nathan McSweeney, player portrait', 'longCaption': 'Nathan McSweeney, player portrait', 'credit': 'Getty Images for Cricket Australia', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 2, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': None}, 'runs': 0, 'balls': 6, 'fours': 0, 'sixes': 0}], 'overEndBowlers': [{'player': {'id': 70640, 'objectId': 625383, 'name': 'JJ Bumrah', 'longName': 'Jasprit Bumrah', 'mobileName': 'Bumrah', 'indexName': 'Bumrah, JJ', 'battingName': 'JJ Bumrah', 'fieldingName': 'Bumrah', 'slug': 'jasprit-bumrah', 'imageUrl': '/lsci/db/PICTURES/CMS/319900/319940.2.png', 'headshotImageUrl': '/lsci/db/PICTURES/CMS/319900/319940.png', 'dateOfBirth': {'year': 1993, 'month': 12, 'date': 6}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rf'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm fast'], 'image': {'id': 319940, 'objectId': 1260219, 'slug': 'jasprit-bumrah-player-page-headshot-cutout-2021', 'url': '/lsci/db/PICTURES/CMS/319900/319940.2.png', 'width': 160, 'height': 136, 'caption': 'Jasprit Bumrah player page headshot cutout, 2021', 'longCaption': 'Jasprit Bumrah player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': None}, 'countryTeamId': 6, 'playerRoleTypeIds': [4], 'playingRoles': ['bowler'], 'headshotImage': {'id': 319940, 'objectId': 1260219, 'slug': 'jasprit-bumrah-player-page-headshot-cutout-2021', 'url': '/lsci/db/PICTURES/CMS/319900/319940.png', 'width': 600, 'height': 436, 'caption': 'Jasprit Bumrah player page headshot cutout, 2021', 'longCaption': 'Jasprit Bumrah player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/lsci/db/PICTURES/CMS/319900/319940.square.png'}}}, 'overs': 2, 'balls': 12, 'maidens': 1, 'conceded': 2, 'wickets': 0, 'currentType': 1}, {'player': {'id': 87477, 'objectId': 940973, 'name': 'Mohammed Siraj', 'longName': 'Mohammed Siraj', 'mobileName': 'Siraj', 'indexName': 'Mohammed Siraj', 'battingName': 'Mohammed Siraj', 'fieldingName': 'Mohammed Siraj', 'slug': 'mohammed-siraj', 'imageUrl': '/lsci/db/PICTURES/CMS/322600/322611.1.png', 'headshotImageUrl': '/lsci/db/PICTURES/CMS/322600/322611.png', 'dateOfBirth': {'year': 1994, 'month': 3, 'date': 13}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rf'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm fast'], 'image': {'id': 322611, 'objectId': 1265471, 'slug': 'mohammed-siraj-player-page-headshot-cutout-2021', 'url': '/lsci/db/PICTURES/CMS/322600/322611.1.png', 'width': 160, 'height': 136, 'caption': 'Mohammed Siraj player page headshot cutout, 2021', 'longCaption': 'Mohammed Siraj player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': None}, 'countryTeamId': 6, 'playerRoleTypeIds': [4], 'playingRoles': ['bowler'], 'headshotImage': {'id': 322611, 'objectId': 1265471, 'slug': 'mohammed-siraj-player-page-headshot-cutout-2021', 'url': '/lsci/db/PICTURES/CMS/322600/322611.png', 'width': 600, 'height': 436, 'caption': 'Mohammed Siraj player page headshot cutout, 2021', 'longCaption': 'Mohammed Siraj player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/lsci/db/PICTURES/CMS/322600/322611.square.png'}}}, 'overs': 1, 'balls': 6, 'maidens': 1, 'conceded': 0, 'wickets': 0, 'currentType': 2}], 'rollover': None}",,,[]
18,1426557,1,3.01,4,1,101347,87477,7,0,1,1,False,False,False,,0,0,0,0,0,150,194,6,OUTSIDE_OFFSTUMP,GOOD_LENGTH,PUSH,1.0,2024-12-14T00:33:25.000Z,,,Siraj to McSweeney,,[],,,,[]
19,1426557,1,3.02,4,2,48671,87477,7,0,0,0,False,False,False,,0,0,0,0,0,0,0,0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,LEFT_ALONE,1.0,2024-12-14T00:34:51.000Z,,,Siraj to Khawaja,,[],,,,[]
20,1426557,1,3.03,4,3,48671,87477,9,0,2,2,False,False,False,,0,0,0,0,0,117,35,8,DOWN_LEG,FULL,FLICK,1.0,2024-12-14T00:35:54.000Z,,,Siraj to Khawaja,,[],,,,[]
21,1426557,1,3.04,4,4,48671,87477,13,0,4,4,True,False,False,,0,0,0,0,0,16,251,6,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,PULL,1.0,2024-12-14T00:36:08.000Z,,,Siraj to Khawaja,,[],,,,[]
22,1426557,1,3.05,4,5,48671,87477,14,0,1,1,False,False,False,,0,0,0,0,0,131,187,6,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,2024-12-14T00:36:59.000Z,,,Siraj to Khawaja,,[],,,,[]
